#Edited
001 B	01/10/2022	07:30:00
002 P	01/10/2022	07:30:00	AEH	ARL	N
003 V	01/10/2022	07:30:00	2	2
004 C	01/10/2022	07:32:40	Bino calibration: PO 273; DR 270
005 S	01/10/2022	07:41:11	1	273	0.71	3	3	AEH	ARL	2	2		South
006 S	01/10/2022	07:59:41	2	253	1.25	1.5	1	AEH	ARL	2	2		South
007 S	01/10/2022	08:02:36	3	262	0.99	2	2	AEH	ARL	2	2		South
009 S	01/10/2022	08:06:25	4	273	1.68	1	2	AEH	ARL	2	2		South
010 S	01/10/2022	08:26:00	5	241	0.71	3	1	AEH	ARL	2	2		South
011 S	01/10/2022	08:27:53	6	270	1.25	1.5	1	AEH	ARL	2	2		South
012 S	01/10/2022	08:34:14	6	258	1.25	1.5	2	AEH	ARL	2	2		South
014 S	01/10/2022	08:37:59	7	248	1.68	1	2	AEH	ARL	2	3		South
015 S	01/10/2022	08:40:38	8	258	1.25	1.5	2	AEH	ARL	2	3		South
016 S	01/10/2022	08:47:25	9	273	1.68	1	2	AEH	ARL	2	2		South
017 S	01/10/2022	08:48:11	10	274	0.99	2	1	AEH	ARL	2	2		South
018 P	01/10/2022	09:00:00	CLP	AEH	N
019 V	01/10/2022	09:00:00	2	2
020 C	01/10/2022	09:04:39	Bino calibration PO 271/ DR 272
021 S	01/10/2022	09:11:24	11	272	2.03	0.75	3	CLP	AEH	2	2		South
022 S	01/10/2022	09:18:26	11	263	2.03	0.75	3	CLP	AEH	2	2		South
025 S	01/10/2022	09:33:05	12	285	3.37	0.3	3	CLP	AEH	2	2		South
026 S	01/10/2022	09:40:05	13	282	0.92	2.2	1	CLP	AEH	2	2		South
027 S	01/10/2022	09:44:11	12	280	3.37	0.3	3	CLP	AEH	2	2		South
028 S	01/10/2022	09:50:06	13	242	0.55	4	1	CLP	AEH	2	2		South
029 S	01/10/2022	09:53:52	12	274	3.37	0.3	3	CLP	AEH	2	2		South
030 S	01/10/2022	10:14:21	12	255	2.92	0.4	3	CLP	AEH	2	2		South
031 S	01/10/2022	10:17:16	14	283	2.03	0.75	3	CLP	AEH	2	2		South
032 S	01/10/2022	10:29:04	14	274	2.03	0.75	3	CLP	AEH	2	2		South
033 P	01/10/2022	10:30:00	ARL	CLP	N
