#edited
001 B	01/04/2022	08:00:00	
002 P	01/04/2022	08:00:00	MSL	TXE	N
003 V	01/04/2022	08:00:00	2	4
004 S	01/04/2022	08:16:59	1	280	1.68	1	1	MSL	TXE	2	4		South
005 S	01/04/2022	08:42:49	2	278	1.19	1.6	2	MSL	TXE	2	4		South
006 S	01/04/2022	08:49:27	2	260	1.04	1.9	2	MSL	TXE	2	4		South
007 V	01/04/2022	08:52:07	2	3
008 S	01/04/2022	09:05:05	3	285	1.47	1.2	3	MSL	TXE	2	3		South
009 S	01/04/2022	09:19:54	3	243	0.99	2	3	MSL	TXE	2	3		South
010 P	01/04/2022	09:30:00	TXE	MSL	N
011 V	01/04/2022	09:30:00	3	4
012 C	01/04/2022	09:37:26	two tursiops in the surfline. southbound
015 E	01/04/2022	10:05:42
016 C	01/04/2022	10:05:46	End watch due to fog.  Bummer. So much for 7hr day!
017 B	01/04/2022	11:30:00
018 P	01/04/2022	11:30:00	MSL	TXE	N
019 V	01/04/2022	11:30:00	3	3
020 S	01/04/2022	11:42:50	4	273	1.25	1.5	1	MSL	TXE	3	3		South
021 S	01/04/2022	11:48:35	5	270	1.68	1	1	MSL	TXE	3	3		South
022 S	01/04/2022	11:49:22	4	264	1.08	1.8	1	MSL	TXE	3	3		South
023 S	01/04/2022	11:54:39	6	277	1.68	1	3	MSL	TXE	3	3		South
024 C	01/04/2022	11:58:44	Reticle 2, 262, 1 humpback southbound
025 S	01/04/2022	12:00:20	7	264	2.33	0.6	2	MSL	TXE	3	3		South
026 S	01/04/2022	12:07:01	6	254	1.25	1.5	3	MSL	TXE	3	3		South
027 S	01/04/2022	12:10:06	8	258	1.25	1.5	2	MSL	TXE	3	3		South
028 S	01/04/2022	12:23:30	9	280	1.08	1.8	1	MSL	TXE	3	3		South
029 S	01/04/2022	12:30:22	10	268	1.08	1.8	2	MSL	TXE	3	3		South
030 S	01/04/2022	12:38:53	9	249	0.75	2.8	1	MSL	TXE	3	3		South
031 P	01/04/2022	13:00:00	TXE	MSL	N
032 V	01/04/2022	13:00:00	3	3
033 S	01/04/2022	13:03:21	11	287	2.12	0.7	3	TXE	MSL	3	3		South
034 S	01/04/2022	13:07:25	12	267	2.59	0.5	3	TXE	MSL	3	3		South
035 S	01/04/2022	13:13:36	11	277	1.68	1	3	TXE	MSL	3	3		South
036 S	01/04/2022	13:16:05	13	270	2.33	0.6	6	TXE	MSL	3	3		South
037 S	01/04/2022	13:17:55	11	270	1.57	1.1	3	TXE	MSL	3	3		South
038 S	01/04/2022	13:22:03	14	275	1.68	1	2	TXE	MSL	3	3		South
039 S	01/04/2022	13:27:15	15	282	1.68	1	1	TXE	MSL	3	3		South
040 S	01/04/2022	13:28:23	14	264	1.57	1.1	2	TXE	MSL	3	3		South
041 S	01/04/2022	13:35:49	13	245	2.12	0.7	6	TXE	MSL	3	3		South
042 S	01/04/2022	13:38:40	14	243	1.31	1.4	2	TXE	MSL	3	3		South
043 S	01/04/2022	13:44:19	16	280	1.95	0.8	2	TXE	MSL	3	3		South
044 S	01/04/2022	13:45:25	15	250	1.25	1.5	1	TXE	MSL	3	3		South
045 S	01/04/2022	13:53:09	16	270	1.68	1	2	TXE	MSL	3	3		South
046 S	01/04/2022	13:56:05	17	270	2.12	0.7	2	TXE	MSL	3	3		South
047 S	01/04/2022	13:56:43	18	270	0.99	2	1	TXE	MSL	3	3		South
048 S	01/04/2022	14:04:52	18	238	0.83	2.5	2	TXE	MSL	3	3		South
049 S	01/04/2022	14:08:40	19	289	2.33	0.6	3	TXE	MSL	3	3		South
050 S	01/04/2022	14:10:31	16	248	1.68	1	3	TXE	MSL	3	3		South
051 S	01/04/2022	14:16:36	19	279	2.12	0.7	3	TXE	MSL	3	3		South
053 S	01/04/2022	14:18:44	21	273	1.68	1	2	TXE	MSL	3	3		South
054 S	01/04/2022	14:24:45	22	285	2.59	0.5	1	TXE	MSL	3	3		South
055 S	01/04/2022	14:26:11	23	270	1.47	1.2	3	TXE	MSL	3	3		South
056 S	01/04/2022	14:26:45	21	258	1.25	1.5	2	TXE	MSL	3	3		South
057 E	01/04/2022	14:30:00
058 C	01/04/2022	14:30:00	not attempting to do more hours because we have to get back to take care of dead battery in Suburban
