#edited
001 B	02/02/2022	07:30:00
002 P	02/02/2022	07:30:00	BLH	DWW	N
003 V	02/02/2022	07:30:00	3	4
004 S	02/02/2022	07:35:59	1	288	1.31	1.4	2	BLH	DWW	3	4		South
005 S	02/02/2022	07:40:26	1	280	1.13	1.7	2	BLH	DWW	3	4		South
006 C	02/02/2022	07:42:36	Humpbacks, northbound, B=5, H=7, L=4
007 S	02/02/2022	07:45:52	1	268	0.92	2.2	2	BLH	DWW	3	4		South
008 S	02/02/2022	07:48:30	1	256	0.92	2.2	2	BLH	DWW	3	4		South
009 S	02/02/2022	07:50:51	1	249	0.92	2.2	3	BLH	DWW	3	4		South
010 S	02/02/2022	08:10:46	2	275	1.47	1.2	1	BLH	DWW	3	4		South
011 S	02/02/2022	08:18:47	3	287	1.39	1.3	1	BLH	DWW	3	4		South
012 S	02/02/2022	08:21:55	3	279	1.08	1.8	1	BLH	DWW	3	4		South
013 S	02/02/2022	08:28:52	3	258	1.04	1.9	2	BLH	DWW	3	4		South
014 V	02/02/2022	08:30:10	3	3
015 S	02/02/2022	08:30:48	4	284	1.13	1.7	1	BLH	DWW	3	3		South
016 S	02/02/2022	08:34:18	4	276	1.13	1.7	2	BLH	DWW	3	3		South
017 S	02/02/2022	08:38:02	4	265	1.13	1.7	2	BLH	DWW	3	3		South
018 S	02/02/2022	08:41:55	4	251	1.13	1.7	2	BLH	DWW	3	3		South
019 V	02/02/2022	08:52:49	4	3
020 S	02/02/2022	08:58:42	5	290	0.99	2	2	BLH	DWW	4	3		South
021 P	02/02/2022	09:00:00	DXB	BLH	N
022 V	02/02/2022	09:00:00	4	3
023 S	02/02/2022	09:07:18	5	270	0.89	2.3	2	DXB	BLH	4	3		South
024 S	02/02/2022	09:11:06	5	259	0.86	2.4	2	DXB	BLH	4	3		South
025 S	02/02/2022	09:16:57	6	242	0.58	3.8	2	DXB	BLH	4	3		South
026 S	02/02/2022	09:29:46	7	274	0.86	2.4	1	DXB	BLH	4	3		South
027 S	02/02/2022	09:33:25	7	261	0.83	2.5	1	DXB	BLH	4	3		South
028 V	02/02/2022	09:43:50	4	4
029 C	02/02/2022	09:58:53	wind is picking up
030 V	02/02/2022	09:59:13	5	5
031 E	02/02/2022	10:00:00
032 B	02/02/2022	10:30:00
033 P	02/02/2022	10:30:00	DWW	DXB	N
034 V	02/02/2022	10:30:00	4	3
035 S	02/02/2022	10:40:48	8	287	1.31	1.4	3	DWW	DXB	4	3		South
036 S	02/02/2022	10:54:44	8	265	0.99	2	3	DWW	DXB	4	3		South
038 V	02/02/2022	11:00:00	5	5
037 E	02/02/2022	11:00:00
039 B	02/02/2022	15:00:00
040 P	02/02/2022	15:00:00	DWW	DXB	N
041 V	02/02/2022	15:00:00	4	3
042 S	02/02/2022	15:12:25	9	247	1.08	1.8	5	DWW	DXB	4	3		South
043 S	02/02/2022	15:14:01	10	285	1.25	1.5	1	DWW	DXB	4	3		South
044 S	02/02/2022	15:15:08	11	284	1.80	0.9	1	DWW	DXB	4	3		South
045 S	02/02/2022	15:18:19	10	275	1.13	1.7	1	DWW	DXB	4	3		South
047 V	02/02/2022	15:20:29	4	3
048 S	02/02/2022	15:22:13	10	259	0.92	2.2	2	DWW	DXB	4	3		South
049 S	02/02/2022	15:24:42	10	251	0.86	2.4	2	DWW	DXB	4	3		South
050 S	02/02/2022	15:24:55	11	262	1.8	0.9	1	DWW	DXB	4	3		South
051 S	02/02/2022	15:29:25	11	251	1.47	1.2	1	DWW	DXB	4	3		South
052 S	02/02/2022	15:43:13	12	276	1.68	1	1	DWW	DXB	4	3		South
053 S	02/02/2022	15:50:12	12	265	1.47	1.2	1	DWW	DXB	4	3		South
054 S	02/02/2022	16:00:58	12	241	1.47	1.2	2	DWW	DXB	4	3		South
055 S	02/02/2022	16:23:49	13	287	1.57	1.1	1	DWW	DXB	4	3		South
056 S	02/02/2022	16:28:34	13	278	1.31	1.4	1	DWW	DXB	4	3		South
057 E	02/02/2022	16:30:00
