#edited
001 B	01/29/2024	07:30:00
002 P	01/29/2024	07:30:00	DWW	KXD	N
003 V	01/29/2024	07:30:00	2	3
004 S	01/29/2024	07:37:54	1	256	1.47	1.2	1	DWW	KXD	2	3		South
005 S	01/29/2024	07:42:27	1	247	1.47	1.2	3	DWW	KXD	2	3		South
006 S	01/29/2024	07:43:15	2	267	1.8	0.9	1	DWW	KXD	2	3		South
007 S	01/29/2024	07:50:28	2	247	1.19	1.6	1	DWW	KXD	2	3		South
008 S	01/29/2024	07:50:58	2	247	1.19	1.6	2	DWW	KXD	2	3		South
009 S	01/29/2024	07:51:48	2	247	1.19	1.6	3	DWW	KXD	2	3		South
010 S	01/29/2024	07:52:24	3	264	1.08	1.8	1	DWW	KXD	2	3		South
011 V	01/29/2024	07:53:43	2	4
015 S	01/29/2024	08:04:12	4	270	1.25	1.5	1	DWW	KXD	2	4		South
016 S	01/29/2024	08:11:11	4	253	1.13	1.7	1	DWW	KXD	2	4		South
017 S	01/29/2024	08:11:25	4	253	1.13	1.7	2	DWW	KXD	2	4		South
018 S	01/29/2024	08:17:25	5	276	1.13	1.7	1	DWW	KXD	2	4		South
019 S	01/29/2024	08:23:06	5	261	1.25	1.5	3	DWW	KXD	2	4		South
020 V	01/29/2024	08:25:04	2	3
021 S	01/29/2024	08:30:11	5	261	1.25	1.5	3	DWW	KXD	2	3		South
022 S	01/29/2024	08:32:48	6	267	1.25	1.5	3	DWW	KXD	2	3		South
023 C	01/29/2024	08:33:44	Lags 1.6 ret, 244, 6-5-10
024 S	01/29/2024	08:37:56	6	260	1.19	1.6	3	DWW	KXD	2	3		South
025 S	01/29/2024	08:42:19	6	247	1.04	1.9	4	DWW	KXD	2	3		South
026 S	01/29/2024	08:48:06	7	274	1.19	1.6	2	DWW	KXD	2	3		South
027 S	01/29/2024	08:49:38	8	279	1.95	0.8	1	DWW	KXD	2	3		South
028 S	01/29/2024	08:54:14	7	264	1.19	1.6	2	DWW	KXD	2	3		South
031 P	01/29/2024	09:00:00	KAF	DWW	N
032 V	01/29/2024	09:00:09	2	3
035 S	01/29/2024	09:04:27	8	268	1.57	1.1	2	KAF	DWW	2	3		South
036 S	01/29/2024	09:05:44	7	248	1.08	1.8	3	KAF	DWW	2	3		South
037 S	01/29/2024	09:07:34	8	266	1.57	1.1	3	KAF	DWW	2	3		South
038 S	01/29/2024	09:10:53	9	250	1.68	1	1	KAF	DWW	2	3		South
039 S	01/29/2024	09:12:34	9	245	1.47	1.2	1	KAF	DWW	2	3		South
