001	B	01/26/2023	07:30:00											
002	P	01/26/2023	07:30:00	JAP	DWW	N								
003	V	01/26/2023	07:30:00	2	4									
004	S	01/26/2023	07:42:56	1	279	0.96	2.1	1	JAP	DWW	2	4		South
005	S	01/26/2023	07:49:22	2	244	0.67	3.2	1	JAP	DWW	2	4		South
006	S	01/26/2023	07:52:32	3	284	1.95	0.8	1	JAP	DWW	2	4		South
007	S	01/26/2023	07:57:32	4	278	0.73	2.9	1	JAP	DWW	2	4		South
008	S	01/26/2023	08:03:56	3	270	1.68	1	1	JAP	DWW	2	4		South
009	S	01/26/2023	08:05:09	4	245	0.56	3.9	1	JAP	DWW	2	4		South
010	S	01/26/2023	08:10:19	3	258	1.68	1	1	JAP	DWW	2	4		South
011	S	01/26/2023	08:12:28	5	244	1.47	1.2	1	JAP	DWW	2	4		South
012	S	01/26/2023	08:13:19	6	257	0.55	4	1	JAP	DWW	2	4		South
013	S	01/26/2023	08:18:19	3	247	1.68	1	1	JAP	DWW	2	4		South
014	S	01/26/2023	08:19:51	7	249	1.25	1.5	3	JAP	DWW	2	4		South
015	S	01/26/2023	08:27:01	8	262	0.83	2.5	1	JAP	DWW	2	4		South
016	S	01/26/2023	08:28:08	9	287	0.99	2	3	JAP	DWW	2	4		South
017	V	01/26/2023	08:28:49	2	3									
018	S	01/26/2023	08:32:23	10	241	0.5	4.5	1	JAP	DWW	2	3		South
019	S	01/26/2023	08:33:42	11	284	1.08	1.8	1	JAP	DWW	2	3		South
020	S	01/26/2023	08:38:28	9	253	0.45	5	3	JAP	DWW	2	3		South
021	S	01/26/2023	08:44:27	11	259	0.99	2	2	JAP	DWW	2	3		South
022	S	01/26/2023	08:49:11	12	263	0.89	2.3	2	JAP	DWW	2	3		South
023	S	01/26/2023	08:56:34	13	284	1.57	1.1	2	JAP	DWW	2	3		South
024	S	01/26/2023	08:59:52	13	270	1.25	1.5	3	JAP	DWW	2	3		South
025	P	01/26/2023	09:00:00	PCF	JAP	N								
026	V	01/26/2023	09:00:09	2	3									
027	S	01/26/2023	09:07:31	13	245	0.83	2.5	3	PCF	JAP	2	3		South
028	S	01/26/2023	09:12:30	14	261	1.25	1.5	5	PCF	JAP	2	3		South
029	S	01/26/2023	09:19:21	15	267	1.13	1.7	2	PCF	JAP	2	3		South
030	S	01/26/2023	09:19:47	16	265	2.59	0.5	1	PCF	JAP	2	3		South
031	S	01/26/2023	09:22:39	15	243	0.99	2	3	PCF	JAP	2	3		South
032	S	01/26/2023	09:24:57	17	262	0.99	2	1	PCF	JAP	2	3		South
033	S	01/26/2023	09:28:03	16	260	2.33	0.6	2	PCF	JAP	2	3		South
034	S	01/26/2023	09:29:41	18	255	0.55	4	2	PCF	JAP	2	3		South
035	S	01/26/2023	09:31:57	17	243	0.92	2.2	1	PCF	JAP	2	3		South
036	S	01/26/2023	09:33:15	19	268	1.39	1.3	2	PCF	JAP	2	3		South
037	S	01/26/2023	09:36:03	20	277	1.68	1	1	PCF	JAP	2	3		South
038	S	01/26/2023	09:39:51	20	271	1.47	1.2	2	PCF	JAP	2	3		South
039	S	01/26/2023	09:46:01	20	256	1.25	1.5	3	PCF	JAP	2	3		South
040	C	01/26/2023	09:49:06	RISSO'S DOLPHINS HEADING NORTH 270 DEGREES 11 RET POD SIZE 5										
041	S	01/26/2023	09:53:34	21	273	1.31	1.4	2	PCF	JAP	2	3		South
042	S	01/26/2023	09:56:09	22	288	2.59	0.5	2	PCF	JAP	2	3		South
043	S	01/26/2023	10:05:07	23	286	1.68	1	1	PCF	JAP	2	3		South
044	S	01/26/2023	10:06:33	21	245	0.99	2	2	PCF	JAP	2	3		South
045	S	01/26/2023	10:12:56	24	288	1.8	0.9	2	PCF	JAP	2	3		South
046	S	01/26/2023	10:17:40	25	287	1.68	1	1	PCF	JAP	2	3		South
047	S	01/26/2023	10:21:45	26	287	2.33	0.6	1	PCF	JAP	2	3		South
048	S	01/26/2023	10:24:13	27	283	1.68	1	5	PCF	JAP	2	3		South
049	S	01/26/2023	10:29:54	28	280	0.71	3	1	PCF	JAP	2	3		South
050	P	01/26/2023	10:30:00	DWW	PCF	N								
051	V	01/26/2023	10:30:05	2	3									
052	S	01/26/2023	10:32:11	26	283	1.95	0.8	1	JAP	PCF	2	3		South
053	S	01/26/2023	10:34:27	28	259	0.55	4	1	JAP	PCF	2	3		South
054	S	01/26/2023	10:35:30	24	243	1.31	1.4	1	JAP	PCF	2	3		South
055	S	01/26/2023	10:37:40	27	270	1.47	1.2	5	JAP	PCF	2	3		South
056	S	01/26/2023	10:42:54	26	259	1.47	1.2	1	JAP	PCF	2	3		South
057	S	01/26/2023	10:47:49	27	251	1.25	1.5	5	JAP	PCF	2	3		South
058	S	01/26/2023	10:53:52	29	282	2.12	0.7	5	JAP	PCF	2	3		South
059	S	01/26/2023	11:00:59	30	262	1.25	1.5	1	JAP	PCF	2	3		South
060	S	01/26/2023	11:05:51	31	275	1.25	1.5	1	JAP	PCF	2	3		South
061	S	01/26/2023	11:07:33	30	248	1.25	1.5	1	JAP	PCF	2	3		South
062	S	01/26/2023	11:11:17	29	258	1.31	1.4	5	JAP	PCF	2	3		South
063	S	01/26/2023	11:14:08	32	272	1.68	1	1	JAP	PCF	2	3		South
064	S	01/26/2023	11:19:30	32	268	1.68	1	2	JAP	PCF	2	3		South
065	S	01/26/2023	11:23:22	32	250	1.25	1.5	3	JAP	PCF	2	3		South
066	S	01/26/2023	11:26:14	32	247	1.25	1.5	3	JAP	PCF	2	3		South
067	S	01/26/2023	11:37:38	33	258	1.47	1.2	5	JAP	PCF	2	3		South
068	S	01/26/2023	11:47:08	33	244	1.47	1.2	5	JAP	PCF	2	3		South
069	P	01/26/2023	12:00:00	JAP	DWW	N								
070	V	01/26/2023	12:00:01	2	3									
071	S	01/26/2023	12:04:56	34	255	0.99	2	1	JAP	DWW	2	3		South
072	S	01/26/2023	12:06:36	35	243	1.57	1.1	2	JAP	DWW	2	3		South
073	S	01/26/2023	12:28:31	36	286	1.95	0.8	1	JAP	DWW	2	3		South
074	S	01/26/2023	12:36:52	37	284	2.12	0.7	1	JAP	DWW	2	3		South
075	S	01/26/2023	12:45:09	38	278	1.68	1	1	JAP	DWW	2	3		South
076	S	01/26/2023	12:54:06	39	272	1.57	1.1	1	JAP	DWW	2	3		South
077	S	01/26/2023	12:58:00	40	272	1.31	1.4	1	JAP	DWW	2	3		South
078	S	01/26/2023	13:01:31	41	268	1.68	1	3	JAP	DWW	2	3		South
079	S	01/26/2023	13:03:02	40	262	1.31	1.4	1	JAP	DWW	2	3		South
080	S	01/26/2023	13:05:45	41	265	1.68	1	3	JAP	DWW	2	3		South
081	S	01/26/2023	13:09:48	40	244	1.31	1.4	1	JAP	DWW	2	3		South
082	S	01/26/2023	13:13:06	41	258	1.68	1	4	JAP	DWW	2	3		South
083	S	01/26/2023	13:21:18	41	244	1.68	1	4	JAP	DWW	2	3		South
084	P	01/26/2023	13:30:00	PCF	JAP	N								
085	V	01/26/2023	13:30:02	2	2									
086	E	01/26/2023	13:58:17											
087	B	01/26/2023	15:00:00											
088	P	01/26/2023	15:00:00	JAP	DWW	N								
089	V	01/26/2023	15:00:00	2	2									
090	S	01/26/2023	15:00:54	42	245	4.01	0.2	2	JAP	DWW	2	2		South
091	S	01/26/2023	15:05:51	43	257	1.47	1.2	1	JAP	DWW	2	2		South
092	S	01/26/2023	15:08:49	43	249	1.47	1.2	1	JAP	DWW	2	2		South
093	S	01/26/2023	15:09:26	44	262	1.95	0.8	2	JAP	DWW	2	2		South
094	S	01/26/2023	15:15:33	45	278	1.39	1.3	7	JAP	DWW	2	2		South
095	S	01/26/2023	15:19:27	45	268	1.39	1.3	7	JAP	DWW	2	2		South
096	S	01/26/2023	15:21:02	44	246	1.95	0.8	3	JAP	DWW	2	2		South
097	S	01/26/2023	15:23:03	45	257	1.39	1.3	7	JAP	DWW	2	2		South
098	S	01/26/2023	15:29:40	46	276	2.33	0.6	2	JAP	DWW	2	2		South
099	S	01/26/2023	15:30:03	47	278	1.57	1.1	1	JAP	DWW	2	2		South
100	S	01/26/2023	15:35:34	48	247	1.19	1.6	1	JAP	DWW	2	2		South
101	S	01/26/2023	15:40:22	46	264	1.95	0.8	2	JAP	DWW	2	2		South
102	S	01/26/2023	15:43:32	49	278	1.68	1	1	JAP	DWW	2	2		South
103	S	01/26/2023	15:44:53	47	247	1.25	1.5	1	JAP	DWW	2	2		South
104	S	01/26/2023	15:46:33	46	253	1.95	0.8	2	JAP	DWW	2	2		South
105	S	01/26/2023	15:48:52	50	276	2.33	0.6	1	JAP	DWW	2	2		South
108	S	01/26/2023	15:52:11	51	275	1.57	1.1	2	JAP	DWW	2	2		South
109	S	01/26/2023	15:53:24	49	258	1.47	1.2	1	JAP	DWW	2	2		South
110	S	01/26/2023	15:54:49	52	267	1.68	1	1	JAP	DWW	2	2		South
111	S	01/26/2023	15:57:14	52	264	1.68	1	1	JAP	DWW	2	2		South
112	S	01/26/2023	15:59:38	53	241	1.25	1.5	1	JAP	DWW	2	2		South
113	S	01/26/2023	16:01:43	52	264	1.68	1	3	JAP	DWW	2	2		South
114	S	01/26/2023	16:05:35	52	254	1.57	1.1	3	JAP	DWW	2	2		South
115	S	01/26/2023	16:08:34	52	248	1.57	1.1	3	JAP	DWW	2	2		South
116	S	01/26/2023	16:19:54	54	254	1.68	1	1	JAP	DWW	2	2		South
117	S	01/26/2023	16:22:50	55	267	1.68	1	2	JAP	DWW	2	2		South
118	S	01/26/2023	16:28:00	56	285	2.33	0.6	2	JAP	DWW	2	2		South
119	E	01/26/2023	16:30:00											
