001	B	01/17/2023	07:30:00											
002	P	01/17/2023	07:30:00	VLP	PCF	N								
003	V	01/17/2023	07:30:00	2	3									
004	S	01/17/2023	07:38:09	1	247	1.39	1.3	1	VLP	PCF	2	3		South
005	S	01/17/2023	07:41:09	2	281	1.47	1.2	1	VLP	PCF	2	3		South
006	S	01/17/2023	07:45:53	3	241	0.99	2	2	VLP	PCF	2	3		South
007	S	01/17/2023	07:51:43	4	245	0.89	2.3	1	VLP	PCF	2	3		South
008	S	01/17/2023	08:08:56	5	278	1.68	1	1	VLP	PCF	2	3		South
009	S	01/17/2023	08:11:58	6	259	2.59	0.5	4	VLP	PCF	2	3		South
010	S	01/17/2023	08:16:47	5	255	1.39	1.3	1	VLP	PCF	2	3		South
011	S	01/17/2023	08:17:11	6	250	2.59	0.5	5	VLP	PCF	2	3		South
012	S	01/17/2023	08:23:59	7	248	1.68	1	3	VLP	PCF	2	3		South
013	S	01/17/2023	08:25:48	8	285	1.68	1	1	VLP	PCF	2	3		South
014	S	01/17/2023	08:26:26	9	283	2.59	0.5	3	VLP	PCF	2	3		South
015	S	01/17/2023	08:27:11	5	242	1.39	1.3	1	VLP	PCF	2	3		South
016	S	01/17/2023	08:31:23	8	272	1.47	1.2	2	VLP	PCF	2	3		South
017	S	01/17/2023	08:35:16	10	249	0.71	3	1	VLP	PCF	2	3		South
018	S	01/17/2023	08:36:37	8	260	1.25	1.5	1	VLP	PCF	2	3		South
019	S	01/17/2023	08:41:41	9	260	2.22	0.65	3	VLP	PCF	2	3		South
020	S	01/17/2023	08:52:14	9	241	1.8	0.9	5	VLP	PCF	2	3		South
021	S	01/17/2023	08:54:20	11	278	1.68	1	1	VLP	PCF	2	3		South
022	S	01/17/2023	08:59:48	11	271	1.68	1	1	VLP	PCF	2	3		South
023	P	01/17/2023	09:00:00	KXD	VLP	N								
024	V	01/17/2023	09:00:00	2	3									
025	S	01/17/2023	09:04:10	11	262	1.47	1.2	2	KXD	VLP	2	3		South
026	V	01/17/2023	09:06:42	2	2									
027	S	01/17/2023	09:06:54	12	258	0.55	4	1	KXD	VLP	2	2		South
028	S	01/17/2023	09:10:47	13	251	0.83	2.5	1	KXD	VLP	2	2		South
029	S	01/17/2023	09:27:49	14	282	1.47	1.2	2	KXD	VLP	2	2		South
030	S	01/17/2023	09:28:31	15	283	2.59	0.5	3	KXD	VLP	2	2		South
031	S	01/17/2023	09:30:24	16	283	2.59	0.5	1	KXD	VLP	2	2		South
032	S	01/17/2023	09:31:10	17	289	2.59	0.5	3	KXD	VLP	2	2		South
033	S	01/17/2023	09:32:29	18	276	1.68	1	3	KXD	VLP	2	2		South
034	S	01/17/2023	09:41:44	14	248	1.25	1.5	2	KXD	VLP	2	2		South
035	S	01/17/2023	09:43:02	18	252	1.39	1.3	3	KXD	VLP	2	2		South
036	S	01/17/2023	09:46:59	17	275	2.12	0.7	3	KXD	VLP	2	2		South
037	S	01/17/2023	09:55:16	16	258	1.68	1	1	KXD	VLP	2	2		South
038	S	01/17/2023	10:03:24	19	272	1.68	1	2	KXD	VLP	2	2		South
039	S	01/17/2023	10:04:60	17	241	2.12	0.7	3	KXD	VLP	2	2		South
040	S	01/17/2023	10:11:16	20	257	1.68	1	1	KXD	VLP	2	2		South
041	S	01/17/2023	10:12:29	21	281	0.53	4.2	1	KXD	VLP	2	2		South
042	S	01/17/2023	10:16:13	21	262	0.38	6	1	KXD	VLP	2	2		South
043	C	01/17/2023	10:20:49	Group 21 is mom/calf										
044	S	01/17/2023	10:25:19	22	281	1.68	1	3	KXD	VLP	2	2		South
045	P	01/17/2023	10:30:00	PCF	KXD	N								
046	V	01/17/2023	10:30:00	3	2									
047	S	01/17/2023	10:35:19	22	268	1.57	1.1	4	PCF	KXD	3	2		South
048	S	01/17/2023	10:43:40	22	254	1.25	1.5	6	PCF	KXD	3	2		South
049	S	01/17/2023	10:53:20	23	263	1.19	1.6	1	PCF	KXD	3	2		South
050	S	01/17/2023	10:55:04	24	283	2.12	0.7	1	PCF	KXD	3	2		South
051	S	01/17/2023	10:59:28	24	272	2.12	0.7	2	PCF	KXD	3	2		South
052	S	01/17/2023	11:01:18	23	247	1.13	1.7	1	PCF	KXD	3	2		South
053	S	01/17/2023	11:03:16	24	271	1.8	0.9	2	PCF	KXD	3	2		South
054	S	01/17/2023	11:16:50	24	246	1.57	1.1	2	PCF	KXD	3	2		South
055	S	01/17/2023	11:27:02	25	281	1.95	0.8	1	PCF	KXD	3	2		South
056	S	01/17/2023	11:41:36	26	279	1.68	1	1	PCF	KXD	3	2		South
057	S	01/17/2023	11:41:59	26	279	1.68	1	2	PCF	KXD	3	2		South
058	S	01/17/2023	11:46:17	27	285	1.47	1.2	1	PCF	KXD	3	2		South
059	S	01/17/2023	11:48:29	26	263	1.39	1.3	2	PCF	KXD	3	2		South
060	S	01/17/2023	11:51:16	27	275	1.47	1.2	1	PCF	KXD	3	2		South
062	S	01/17/2023	11:54:29	27	267	1.25	1.5	1	PCF	KXD	3	2		South
063	S	01/17/2023	11:57:23	27	253	1.19	1.6	1	PCF	KXD	3	2		South
064	P	01/17/2023	12:00:00	VLP	PCF	N								
065	V	01/17/2023	12:00:00	3	2									
066	S	01/17/2023	12:00:40	28	280	1.47	1.2	1	VLP	PCF	3	2		South
067	S	01/17/2023	12:03:49	27	245	1.13	1.7	1	VLP	PCF	3	2		South
068	S	01/17/2023	12:08:01	28	272	1.47	1.2	1	VLP	PCF	3	2		South
069	S	01/17/2023	12:09:43	29	255	1.39	1.3	2	VLP	PCF	3	2		South
070	S	01/17/2023	12:10:46	30	281	2.59	0.5	4	VLP	PCF	3	2		South
071	S	01/17/2023	12:12:03	31	282	2.59	0.5	1	VLP	PCF	3	2		South
072	S	01/17/2023	12:18:27	28	246	1.13	1.7	1	VLP	PCF	3	2		South
073	S	01/17/2023	12:21:36	30	265	2.59	0.5	4	VLP	PCF	3	2		South
074	S	01/17/2023	12:24:27	32	286	1.47	1.2	2	VLP	PCF	3	2		South
075	S	01/17/2023	12:29:58	33	275	1.39	1.3	2	VLP	PCF	3	2		South
076	S	01/17/2023	12:31:20	31	248	1.95	0.8	1	VLP	PCF	3	2		South
077	S	01/17/2023	12:34:28	32	260	1.25	1.5	3	VLP	PCF	3	2		South
078	S	01/17/2023	12:38:03	31	241	1.68	1	1	VLP	PCF	3	2		South
079	S	01/17/2023	12:41:17	33	245	0.99	2	2	VLP	PCF	3	2		South
080	S	01/17/2023	12:41:57	32	245	0.71	3	3	VLP	PCF	3	2		South
081	S	01/17/2023	12:42:21	31	242	1.68	1	2	VLP	PCF	3	2		South
082	S	01/17/2023	12:46:31	34	267	0.62	3.5	2	VLP	PCF	3	2		South
083	S	01/17/2023	12:50:22	35	279	0.86	2.4	1	VLP	PCF	3	2		South
084	S	01/17/2023	12:53:49	34	245	0.45	5	1	VLP	PCF	3	2		South
085	S	01/17/2023	12:55:26	36	271	1.68	1	2	VLP	PCF	3	2		South
086	C	01/17/2023	12:59:26	34      HEADED NORTH,TURNED BACK SOUTH AND CROSSED 241										
087	S	01/17/2023	13:00:48	34	248	0.55	4	2	VLP	PCF	3	2		South
088	S	01/17/2023	13:02:23	36	258	1.68	1	2	VLP	PCF	3	2		South
089	S	01/17/2023	13:05:05	36	256	1.68	1	2	VLP	PCF	3	2		South
090	S	01/17/2023	13:13:30	36	240	1.47	1.2	2	VLP	PCF	3	2		South
091	S	01/17/2023	13:14:29	37	243	1.95	0.8	1	VLP	PCF	3	2		South
092	S	01/17/2023	13:18:10	38	268	1.68	1	1	VLP	PCF	3	2		South
093	S	01/17/2023	13:28:53	38	252	1.47	1.2	1	VLP	PCF	3	2		South
094	P	01/17/2023	13:30:00	KXD	VLP	N								
095	V	01/17/2023	13:30:00	3	2									
096	S	01/17/2023	13:31:46	38	242	1.47	1.2	2	KXD	VLP	3	2		South
097	S	01/17/2023	13:40:39	39	271	0.71	3	1	KXD	VLP	3	2		South
098	S	01/17/2023	13:43:18	40	249	1.68	1	2	KXD	VLP	3	2		South
099	S	01/17/2023	13:47:21	39	248	0.55	4	1	KXD	VLP	3	2		South
100	S	01/17/2023	13:56:41	41	287	1.68	1	2	KXD	VLP	3	2		South
101	S	01/17/2023	14:01:33	41	277	1.47	1.2	2	KXD	VLP	3	2		South
102	S	01/17/2023	14:04:01	42	286	1.68	1	2	KXD	VLP	3	2		South
103	S	01/17/2023	14:08:24	43	285	2.59	0.5	2	KXD	VLP	3	2		South
104	S	01/17/2023	14:09:20	44	254	1.25	1.5	2	KXD	VLP	3	2		South
105	S	01/17/2023	14:12:22	42	278	1.47	1.2	2	KXD	VLP	3	2		South
106	S	01/17/2023	14:18:18	42	265	1.25	1.5	3	KXD	VLP	3	2		South
107	S	01/17/2023	14:25:04	45	271	1.68	1	1	KXD	VLP	3	2		South
108	S	01/17/2023	14:25:33	46	261	1.13	1.7	3	KXD	VLP	3	2		South
109	S	01/17/2023	14:27:20	42	252	0.99	2	3	KXD	VLP	3	2		South
110	S	01/17/2023	14:30:17	47	283	1.68	1	3	KXD	VLP	3	2		South
111	S	01/17/2023	14:37:33	47	274	1.39	1.3	3	KXD	VLP	3	2		South
112	S	01/17/2023	14:53:38	47	250	1.25	1.5	4	KXD	VLP	3	2		South
113	S	01/17/2023	14:54:20	48	260	1.25	1.5	4	KXD	VLP	3	2		South
114	P	01/17/2023	15:00:00	PCF	KXD	N								
115	V	01/17/2023	15:00:00	4	3									
116	S	01/17/2023	15:04:04	49	253	1.25	1.5	2	PCF	KXD	3	3		South
117	S	01/17/2023	15:06:48	50	287	1.8	0.9	1	PCF	KXD	3	3		South
118	S	01/17/2023	15:14:54	49	239	1.25	1.5	2	PCF	KXD	3	3		South
119	S	01/17/2023	15:18:31	51	281	1.68	1	2	PCF	KXD	3	3		South
120	S	01/17/2023	15:21:16	50	261	1.57	1.1	1	PCF	KXD	3	3		South
121	S	01/17/2023	15:24:57	50	254	1.57	1.1	1	PCF	KXD	3	3		South
122	S	01/17/2023	15:35:53	51	254	1.68	1	2	PCF	KXD	3	3		South
