001	B	02/15/2023	07:30:00											
002	P	02/15/2023	07:30:03	BLH	JDR	N								
003	V	02/15/2023	07:30:03	3	3									
004	S	02/15/2023	08:47:01	1	276	0.99	2	1	BLH	JDR	3	3		South
005	S	02/15/2023	08:50:33	1	265	0.99	2	2	BLH	JDR	3	3		South
006	P	02/15/2023	09:00:00	GEL	BLH	N								
007	V	02/15/2023	09:00:00	3	3									
008	P	02/15/2023	10:30:00	JDR	GEL	N								
009	V	02/15/2023	10:30:00	3	3									
010	S	02/15/2023	11:17:13	2	290	0.99	2	2	JDR	GEL	3	3		South
011	S	02/15/2023	11:24:12	2	287	0.99	2	2	JDR	GEL	3	3		South
012	S	02/15/2023	11:35:30	2	267	0.83	2.5	2	JDR	GEL	3	3		South
013	S	02/15/2023	11:40:22	2	248	0.71	3	2	JDR	GEL	3	3		South
014	P	02/15/2023	12:00:00	BLH	JDR	N								
015	V	02/15/2023	12:00:00	3	3									
016	V	02/15/2023	12:45:42	4	4									
017	S	02/15/2023	13:21:52	3	259	0.71	3	1	BLH	JDR	4	4		South
018	S	02/15/2023	13:23:06	3	256	0.75	2.8	1	BLH	JDR	4	4		South
019	S	02/15/2023	13:23:24	4	255	0.41	5.5	1	BLH	JDR	4	4		South
020	P	02/15/2023	13:30:00	GEL	BLH	N								
021	V	02/15/2023	13:31:44	4	4									
022	V	02/15/2023	13:43:11	3	4									
023	V	02/15/2023	14:06:42	3	3									
024	P	02/15/2023	15:00:00	JDR	GEL	N								
025	V	02/15/2023	15:00:00	3	3									
026	S	02/15/2023	15:12:44	5	286	1.25	1.5	1	JDR	GEL	3	3		South
027	S	02/15/2023	15:13:32	5	284	1.25	1.5	1	JDR	GEL	3	3		South
028	S	02/15/2023	15:21:16	5	265	0.99	2	1	JDR	GEL	3	3		South
029	S	02/15/2023	15:21:42	5	265	0.99	2	2	JDR	GEL	3	3		South
030	S	02/15/2023	15:22:24	5	261	0.99	2	2	JDR	GEL	3	3		South
031	S	02/15/2023	15:26:44	5	246	0.83	2.5	2	JDR	GEL	3	3		South
032	S	02/15/2023	15:55:55	6	255	0.29	8	1	JDR	GEL	3	3		South
033	V	02/15/2023	16:14:31	3	4									
034	E	02/15/2023	16:30:00											
