001	B	01/27/2023	07:30:00											
002	P	01/27/2023	07:30:00	JAP	DWW	N								
003	V	01/27/2023	07:30:00	2	4									
004	S	01/27/2023	07:36:05	1	260	3.37	0.3	2	JAP	DWW	2	4		South
005	S	01/27/2023	07:38:11	2	270	0.96	2.1	1	JAP	DWW	2	4		South
006	S	01/27/2023	07:39:51	2	265	0.96	2.1	1	JAP	DWW	2	4		South
007	S	01/27/2023	07:48:16	2	242	0.96	2.1	3	JAP	DWW	2	4		South
008	S	01/27/2023	07:49:15	1	258	3.37	0.3	4	JAP	DWW	2	4		South
009	S	01/27/2023	07:50:15	3	263	0.96	2.1	2	JAP	DWW	2	4		South
010	S	01/27/2023	07:52:03	4	281	1.57	1.1	4	JAP	DWW	2	4		South
011	S	01/27/2023	07:52:17	5	283	0.99	2	1	JAP	DWW	2	4		South
012	S	01/27/2023	07:54:43	5	283	0.99	2	3	JAP	DWW	2	4		South
013	S	01/27/2023	07:56:15	6	276	1.08	1.8	1	JAP	DWW	2	4		South
014	S	01/27/2023	07:57:30	3	243	0.96	2.1	2	JAP	DWW	2	4		South
015	S	01/27/2023	07:58:42	7	241	3.37	0.3	2	JAP	DWW	2	4		South
022	S	01/27/2023	08:10:14	8	277	1.68	1	1	JAP	DWW	2	4		South
023	S	01/27/2023	08:21:07	9	274	1.57	1.1	1	JAP	DWW	2	4		South
024	S	01/27/2023	08:22:45	10	256	3.37	0.3	2	JAP	DWW	2	4		South
025	S	01/27/2023	08:29:39	10	252	3.37	0.3	2	JAP	DWW	2	4		South
026	S	01/27/2023	08:31:03	11	285	1.95	0.8	1	JAP	DWW	2	4		South
027	S	01/27/2023	08:31:41	10	250	3.37	0.3	2	JAP	DWW	2	4		South
028	V	01/27/2023	08:32:37	2	3									
029	S	01/27/2023	08:35:04	11	282	1.95	0.8	3	JAP	DWW	2	3		South
030	S	01/27/2023	08:40:05	11	277	1.68	1	3	JAP	DWW	2	3		South
031	S	01/27/2023	08:44:02	11	267	1.68	1	3	JAP	DWW	2	3		South
032	S	01/27/2023	08:44:56	12	275	3.37	0.3	2	JAP	DWW	2	3		South
033	S	01/27/2023	08:47:50	13	280	1.68	1	1	JAP	DWW	2	3		South
034	S	01/27/2023	08:50:40	14	285	1.68	1	1	JAP	DWW	2	3		South
035	S	01/27/2023	08:51:52	12	273	3.37	0.3	3	JAP	DWW	2	3		South
036	S	01/27/2023	08:52:40	11	250	1.68	1	3	JAP	DWW	2	3		South
037	S	01/27/2023	08:54:44	13	273	1.57	1.1	3	JAP	DWW	2	3		South
038	S	01/27/2023	08:56:38	15	262	1.25	1.5	1	JAP	DWW	2	3		South
039	P	01/27/2023	09:00:00	RLB	JAP	N								
040	V	01/27/2023	09:00:02	2	3									
041	C	01/27/2023	09:00:29	Grampus 291 DEGREES 4 RET B180, H220, L160										
043	S	01/27/2023	09:06:57	13	251	1.25	1.5	3	RLB	JAP	2	3		South
044	S	01/27/2023	09:08:14	14	247	1.31	1.4	1	RLB	JAP	2	3		South
045	S	01/27/2023	09:09:58	16	264	1.47	1.2	2	RLB	JAP	2	3		South
046	S	01/27/2023	09:10:25	17	268	2.59	0.5	2	RLB	JAP	2	3		South
047	S	01/27/2023	09:18:21	17	263	2.59	0.5	2	RLB	JAP	2	3		South
048	S	01/27/2023	09:23:01	18	291	1.25	1.5	1	RLB	JAP	2	3		South
049	S	01/27/2023	09:28:35	17	253	2.59	0.5	3	RLB	JAP	2	3		South
050	S	01/27/2023	09:29:59	19	283	1.68	1	1	RLB	JAP	2	3		South
051	S	01/27/2023	09:31:14	20	289	1.47	1.2	1	RLB	JAP	2	3		South
052	S	01/27/2023	09:33:31	17	244	1.8	0.9	3	RLB	JAP	2	3		South
053	S	01/27/2023	09:37:21	21	284	1.68	1	1	RLB	JAP	2	3		South
054	S	01/27/2023	09:39:30	20	270	0.99	2	1	RLB	JAP	2	3		South
055	S	01/27/2023	09:42:58	21	275	1.25	1.5	1	RLB	JAP	2	3		South
056	S	01/27/2023	09:46:19	22	275	1.25	1.5	3	RLB	JAP	2	3		South
057	S	01/27/2023	09:50:31	23	281	1.47	1.2	1	RLB	JAP	2	3		South
058	S	01/27/2023	09:54:34	23	272	1.25	1.5	2	RLB	JAP	2	3		South
060	S	01/27/2023	09:56:22	25	262	1.25	1.5	1	RLB	JAP	2	3		South
061	S	01/27/2023	09:57:44	26	288	1.68	1	4	RLB	JAP	2	3		South
062	S	01/27/2023	09:58:02	27	291	1.68	1	1	RLB	JAP	2	3		South
063	S	01/27/2023	10:00:20	25	252	1.13	1.7	3	RLB	JAP	2	3		South
064	S	01/27/2023	10:03:40	27	280	0.99	2	1	RLB	JAP	2	3		South
066	S	01/27/2023	10:06:18	26	273	1.08	1.8	4	RLB	JAP	2	3		South
067	S	01/27/2023	10:07:35	27	270	0.99	2	1	RLB	JAP	2	3		South
068	S	01/27/2023	10:11:01	26	265	1.19	1.6	4	RLB	JAP	2	3		South
069	S	01/27/2023	10:13:48	28	291	1.68	1	1	RLB	JAP	2	3		South
070	S	01/27/2023	10:17:19	29	254	0.99	2	2	RLB	JAP	2	3		South
071	S	01/27/2023	10:19:22	30	275	1.39	1.3	1	RLB	JAP	2	3		South
072	S	01/27/2023	10:23:56	31	282	1.68	1	1	RLB	JAP	2	3		South
073	S	01/27/2023	10:25:08	30	263	1.25	1.5	2	RLB	JAP	2	3		South
075	P	01/27/2023	10:30:00	DWW	RLB	N								
076	V	01/27/2023	10:30:00	3	3									
077	S	01/27/2023	10:34:06	32	249	3.37	0.3	2	dww	rlb	3	3		South
078	S	01/27/2023	10:38:38	33	284	1.39	1.3	2	dww	rlb	3	3		South
079	S	01/27/2023	10:46:38	34	272	1.39	1.3	1	dww	rlb	3	3		South
080	S	01/27/2023	10:48:26	33	266	1.39	1.3	2	dww	rlb	3	3		South
081	S	01/27/2023	10:58:07	35	266	1.19	1.6	2	dww	rlb	3	3		South
082	S	01/27/2023	11:03:17	36	283	1.68	1	3	dww	rlb	3	3		South
083	S	01/27/2023	11:10:51	36	275	1.68	1	3	dww	rlb	3	3		South
084	S	01/27/2023	11:14:14	36	270	1.47	1.2	3	dww	rlb	3	3		South
085	S	01/27/2023	11:16:28	37	279	1.68	1	3	dww	rlb	3	3		South
086	S	01/27/2023	11:23:04	36	245	1.47	1.2	3	dww	rlb	3	3		South
087	S	01/27/2023	11:27:57	38	288	1.68	1	3	dww	rlb	3	3		South
088	S	01/27/2023	11:40:09	39	281	1.47	1.2	5	dww	rlb	3	3		South
089	S	01/27/2023	11:44:53	40	259	0.34	6.9	1	dww	rlb	3	3		South
090	S	01/27/2023	11:47:28	41	252	0.89	2.3	1	dww	rlb	3	3		South
091	S	01/27/2023	11:50:13	39	259	1.13	1.7	3	dww	rlb	3	3		South
092	S	01/27/2023	11:53:41	42	249	1.08	1.8	3	dww	rlb	3	3		South
093	S	01/27/2023	11:58:10	43	285	2.59	0.5	1	dww	rlb	3	3		South
094	P	01/27/2023	12:00:00	JAP	DWW	N								
095	V	01/27/2023	12:00:00	4	3									
096	S	01/27/2023	12:00:41	44	287	2.33	0.6	1	JAP	DWW	4	3		South
097	S	01/27/2023	12:07:60	45	285	2.59	0.5	2	JAP	DWW	4	3		South
