001	B	01/03/2023	07:30:00											
002	P	01/03/2023	07:30:00	AFH	ARL	N								
003	V	01/03/2023	07:30:00	2	2									
004	S	01/03/2023	07:30:35	1	264	1.25	1.5	1	AFH	ARL	2	2		South
005	S	01/03/2023	07:37:31	2	256	0.55	4	2	AFH	ARL	2	2		South
006	S	01/03/2023	07:41:12	3	257	0.38	6	1	AFH	ARL	2	2		South
007	S	01/03/2023	07:45:51	4	242	0.41	5.5	1	AFH	ARL	2	2		South
008	S	01/03/2023	07:46:48	5	258	0.5	4.5	1	AFH	ARL	2	2		South
009	S	01/03/2023	07:50:16	6	256	0.62	3.5	1	AFH	ARL	2	2		South
010	C	01/03/2023	08:03:14	G gri, 265 degrees at 4.5r, 20-30-15 BHL, traveling northeast										
011	S	01/03/2023	08:10:17	7	281	0.83	2.5	1	AFH	ARL	2	2		South
012	S	01/03/2023	08:15:11	7	265	0.83	2.5	2	AFH	ARL	2	2		South
013	V	01/03/2023	08:39:32	3	2									
014	S	01/03/2023	08:48:49	8	275	0.83	2.5	2	AFH	ARL	3	2		South
015	S	01/03/2023	08:55:13	8	247	0.62	3.5	2	AFH	ARL	3	2		South
016	P	01/03/2023	09:00:00	RLB	AFH	N								
017	V	01/03/2023	09:00:00	3	2									
018	S	01/03/2023	09:13:25	9	266	0.62	3.5	1	RLB	AFH	3	2		South
019	S	01/03/2023	09:13:56	9	257	0.62	3.5	1	RLB	AFH	3	2		South
020	S	01/03/2023	09:14:15	9	254	0.55	4	1	RLB	AFH	3	2		South
021	S	01/03/2023	09:15:16	9	247	0.55	4	1	RLB	AFH	3	2		South
022	S	01/03/2023	09:20:19	10	284	1.11	1.75	1	RLB	AFH	3	2		South
023	S	01/03/2023	09:25:18	11	272	0.71	3	1	RLB	AFH	3	2		South
024	S	01/03/2023	10:27:26	12	285	1.25	1.5	1	RLB	AFH	3	2		South
025	P	01/03/2023	10:30:00	ARL	RLB	N								
026	V	01/03/2023	10:30:00	4	4									
027	S	01/03/2023	11:42:24	13	286	0.99	2	1	ARL	RLB	4	4		South
028	S	01/03/2023	11:49:46	13	272	0.83	2.5	1	ARL	RLB	4	4		South
029	S	01/03/2023	11:55:55	13	241	0.83	2.5	1	ARL	RLB	4	4		South
030	P	01/03/2023	12:00:37	AFH	ARL	N								
031	V	01/03/2023	12:00:37	4	4									
033	P	01/03/2023	13:30:00	RLB	AFH	N								
034	V	01/03/2023	13:30:00	4	4									
035	S	01/03/2023	13:40:45	15	258	0.83	2.5	1	RLB	AFH	4	4		South
036	S	01/03/2023	14:50:12	16	291	0.99	2	1	RLB	AFH	4	4		South
037	S	01/03/2023	14:55:49	16	280	0.92	2.2	2	RLB	AFH	4	4		South
038	P	01/03/2023	15:00:00	ARL	RLB	N								
039	V	01/03/2023	15:00:00	4	4									
040	S	01/03/2023	15:04:06	16	250	0.83	2.5	2	ARL	RLB	4	4		South
041	S	01/03/2023	15:17:08	17	277	1.04	1.9	1	ARL	RLB	4	4		South
042	S	01/03/2023	15:25:07	17	264	0.99	2	2	ARL	RLB	4	4		South
043	S	01/03/2023	15:37:37	18	270	1.04	1.9	1	ARL	RLB	4	4		South
044	S	01/03/2023	15:40:54	18	262	1.08	1.8	2	ARL	RLB	4	4		South
045	S	01/03/2023	15:49:08	19	282	1.25	1.5	1	ARL	RLB	4	4		South
046	V	01/03/2023	15:53:33	3	3									
047	S	01/03/2023	15:55:47	19	260	0.99	2	1	ARL	RLB	3	3		South
048	S	01/03/2023	16:05:45	20	259	1.13	1.7	2	ARL	RLB	3	3		South
049	E	01/03/2023	16:30:00											
