001	B	02/13/2023	07:30:00											
002	P	02/13/2023	07:30:05	GEL	BLH	N								
003	V	02/13/2023	07:30:05	2	4									
004	V	02/13/2023	08:55:29	3	4									
005	P	02/13/2023	09:00:00	JDR	GEL	N								
006	V	02/13/2023	09:00:03	3	4									
007	S	02/13/2023	09:35:38	1	264	0.71	3	1	JDR	GEL	3	4		South
008	S	02/13/2023	10:00:49	2	246	0.45	5	1	JDR	GEL	3	4		South
009	P	02/13/2023	10:30:00	BLH	JDR	N								
010	V	02/13/2023	10:30:03	3	4									
011	P	02/13/2023	12:00:00	GEL	BLH	N								
012	V	02/13/2023	12:00:01	3	4									
013	S	02/13/2023	12:17:33	3	274	0.62	3.5	1	GEL	BLH	3	4		South
014	S	02/13/2023	12:21:11	3	254	0.55	4	1	GEL	BLH	3	4		South
015	V	02/13/2023	12:28:12	3	4									
016	V	02/13/2023	12:28:27	3	4									
017	S	02/13/2023	12:58:53	4	254	0.83	2.5	1	GEL	BLH	3	4		South
018	S	02/13/2023	12:59:42	4	254	0.83	2.5	3	GEL	BLH	3	4		South
019	S	02/13/2023	13:02:13	4	242	0.83	2.5	3	GEL	BLH	3	4		South
020	V	02/13/2023	13:20:49	4	4									
021	P	02/13/2023	13:30:00	JDR	GEL	N								
022	V	02/13/2023	13:30:02	4	4									
023	S	02/13/2023	14:09:40	5	250	0.38	6	1	JDR	GEL	4	4		South
024	V	02/13/2023	14:29:13	5	5									
025	E	02/13/2023	14:29:15											
