001	B	02/06/2023	07:30:00											
003	P	02/06/2023	07:30:24	NMK	AEH	N								
004	V	02/06/2023	07:30:24	3	1									
005	V	02/06/2023	07:31:60	3	1									
006	S	02/06/2023	07:38:35	1	260	1.47	1.2	5	NMK	AEH	3	1		South
007	S	02/06/2023	07:52:59	2	274	1.47	1.2	1	NMK	AEH	3	1		South
008	S	02/06/2023	08:05:53	3	258	1.39	1.3	1	NMK	AEH	3	1		South
011	S	02/06/2023	08:24:07	4	280	1.68	1	1	NMK	AEH	3	1		South
012	V	02/06/2023	08:27:59	3	2									
013	S	02/06/2023	08:36:08	5	255	1.25	1.5	1	NMK	AEH	3	3		South
015	P	02/06/2023	08:37:42	NMK	AEH	N								
016	V	02/06/2023	08:37:42	3	2									
017	C	02/06/2023	08:38:12	Restarted file to get sighting numbers in order.										
018	C	02/06/2023	08:41:15	Resight sighting #5 242, 1.8 ret										
019	P	02/06/2023	09:00:00	DXB	NMK	N								
020	V	02/06/2023	09:00:00	3	2									
021	S	02/06/2023	09:05:37	6	267	0.99	2	1	DXB	NMK	3	2		South
022	S	02/06/2023	09:10:52	6	251	0.96	2.1	1	DXB	NMK	3	2		South
023	S	02/06/2023	09:15:49	7	270	1.95	0.8	1	DXB	NMK	3	2		South
024	S	02/06/2023	09:18:48	8	288	1.39	1.3	2	DXB	NMK	3	2		South
025	V	02/06/2023	09:19:51	4	3									
026	S	02/06/2023	09:23:25	8	282	1.25	1.5	4	DXB	NMK	4	3		South
027	S	02/06/2023	09:24:55	7	256	2.33	0.6	1	DXB	NMK	4	3		South
028	S	02/06/2023	09:32:19	8	272	1.08	1.8	4	DXB	NMK	4	3		South
029	P	02/06/2023	10:30:00	AEH	DXB	N								
030	V	02/06/2023	10:30:00	4	3									
031	S	02/06/2023	10:30:57	9	284	0.71	3	1	AEH	DXB	4	3		South
032	E	02/06/2023	10:37:00											
