108	S	01/23/2023	14:23:49	39	266	1.19	1.6	2	JAP	DWW	3	2		South
109	S	01/23/2023	14:26:56	39	258	1.08	1.8	2	JAP	DWW	3	2		South
110	S	01/23/2023	14:28:55	39	251	1.08	1.8	2	JAP	DWW	3	2		South
111	S	01/23/2023	14:30:57	40	286	1.47	1.2	2	JAP	DWW	3	2		South
112	S	01/23/2023	14:32:32	39	241	1.08	1.8	2	JAP	DWW	3	2		South
113	S	01/23/2023	14:34:20	41	274	1.31	1.4	1	JAP	DWW	3	2		South
114	S	01/23/2023	14:35:44	41	271	1.47	1.2	1	JAP	DWW	3	2		South
115	S	01/23/2023	14:36:12	40	270	1.47	1.2	2	JAP	DWW	3	2		South
116	S	01/23/2023	14:38:40	40	270	1.47	1.2	2	JAP	DWW	3	2		South
120	S	01/23/2023	14:49:06	43	274	1.19	1.6	1	JAP	DWW	3	2		South
121	S	01/23/2023	14:51:26	43	269	1.19	1.6	2	JAP	DWW	3	2		South
122	S	01/23/2023	14:57:04	43	251	0.99	2	2	JAP	DWW	3	2		South
123	P	01/23/2023	15:00:00	PCF	JAP	N								
124	V	01/23/2023	15:00:01	3	2									
125	S	01/23/2023	15:10:44	44	262	0.96	2.1	1	PCF	JAP	3	2		South
126	S	01/23/2023	15:11:38	45	273	0.99	2	5	PCF	JAP	3	2		South
127	S	01/23/2023	15:13:54	44	252	0.99	2	1	PCF	JAP	3	2		South
128	S	01/23/2023	15:17:34	44	243	0.99	2	1	PCF	JAP	3	2		South
129	S	01/23/2023	15:18:58	45	248	0.83	2.5	5	PCF	JAP	3	2		South
130	S	01/23/2023	15:21:22	46	284	1.68	1	1	PCF	JAP	3	2		South
131	S	01/23/2023	15:26:09	46	278	1.47	1.2	2	PCF	JAP	3	2		South
132	S	01/23/2023	15:37:38	47	273	1.31	1.4	3	PCF	JAP	3	2		South
133	S	01/23/2023	15:45:22	47	257	1.13	1.7	4	PCF	JAP	3	2		South
134	S	01/23/2023	15:55:28	48	250	1.04	1.9	1	PCF	JAP	3	2		South
135	V	01/23/2023	16:07:19	3	3									
136	S	01/23/2023	16:13:06	49	286	1.31	1.4	4	PCF	JAP	3	3		South
137	S	01/23/2023	16:20:12	50	285	2.59	0.5	2	PCF	JAP	3	3		South
138	S	01/23/2023	16:22:38	49	264	0.99	2	7	PCF	JAP	3	3		South
139	S	01/23/2023	16:29:04	49	246	0.92	2.2	7	PCF	JAP	3	3		South
140	S	01/23/2023	16:30:13	50	271	1.95	0.8	2	PCF	JAP	3	3		South
141	E	01/23/2023	16:30:00											
001	B	01/24/2023	07:30:00											
002	P	01/24/2023	07:30:00	JAP	DWW	N								
003	V	01/24/2023	07:30:00	2	3									
004	V	01/24/2023	07:40:35	2	4									
005	S	01/24/2023	07:44:30	1	255	1.25	1.5	1	JAP	DWW	2	4		South
006	S	01/24/2023	07:49:02	2	281	1.13	1.7	2	JAP	DWW	2	4		South
007	S	01/24/2023	07:49:60	1	244	1.25	1.5	1	JAP	DWW	2	4		South
008	S	01/24/2023	07:55:54	2	266	1.08	1.8	3	JAP	DWW	2	4		South
009	S	01/24/2023	08:01:08	2	245	0.99	2	4	JAP	DWW	2	4		South
010	S	01/24/2023	08:06:31	3	282	1.31	1.4	2	JAP	DWW	2	4		South
011	S	01/24/2023	08:11:08	3	270	1.19	1.6	2	JAP	DWW	2	4		South
012	S	01/24/2023	08:15:55	3	249	0.99	2	2	JAP	DWW	2	4		South
013	S	01/24/2023	08:20:13	4	278	1.95	0.8	1	JAP	DWW	2	4		South
014	S	01/24/2023	08:24:51	5	265	0.86	2.4	1	JAP	DWW	2	4		South
015	S	01/24/2023	08:25:05	4	267	1.68	1	1	JAP	DWW	2	4		South
016	S	01/24/2023	08:25:30	6	280	1.25	1.5	1	JAP	DWW	2	4		South
017	S	01/24/2023	08:28:12	6	269	1.08	1.8	2	JAP	DWW	2	4		South
018	S	01/24/2023	08:30:02	4	258	1.68	1	1	JAP	DWW	2	4		South
019	S	01/24/2023	08:30:56	6	266	1.08	1.8	2	JAP	DWW	2	4		South
020	S	01/24/2023	08:34:23	7	278	1.47	1.2	1	JAP	DWW	2	4		South
021	S	01/24/2023	08:36:06	6	259	0.99	2	2	JAP	DWW	2	4		South
022	S	01/24/2023	08:37:60	8	241	0.92	2.2	1	JAP	DWW	2	4		South
023	S	01/24/2023	08:39:02	6	247	0.92	2.2	2	JAP	DWW	2	4		South
024	S	01/24/2023	08:40:55	7	264	1.25	1.5	2	JAP	DWW	2	4		South
025	S	01/24/2023	08:43:27	9	254	1.47	1.2	2	JAP	DWW	2	4		South
026	S	01/24/2023	08:43:48	9	248	1.47	1.2	3	JAP	DWW	2	4		South
027	S	01/24/2023	08:45:29	7	251	1.25	1.5	2	JAP	DWW	2	4		South
028	S	01/24/2023	08:55:08	10	269	0.92	2.2	1	JAP	DWW	2	4		South
029	S	01/24/2023	08:56:02	11	285	1.25	1.5	1	JAP	DWW	2	4		South
030	P	01/24/2023	09:00:00	PCF	JAP	N								
031	V	01/24/2023	09:00:02	2	4									
032	S	01/24/2023	09:00:59	10	250	0.99	2	1	PCF	JAP	2	4		South
033	S	01/24/2023	09:02:50	12	282	0.86	2.4	3	PCF	JAP	2	4		South
034	S	01/24/2023	09:08:02	12	262	0.71	3	3	PCF	JAP	2	4		South
035	S	01/24/2023	09:11:38	13	266	0.99	2	4	PCF	JAP	2	4		South
036	S	01/24/2023	09:17:33	13	241	0.71	3	4	PCF	JAP	2	4		South
039	S	01/24/2023	09:19:08	14	278	1.68	1	2	PCF	JAP	2	4		South
041	S	01/24/2023	09:23:24	14	266	1.57	1.1	2	PCF	JAP	2	4		South
042	S	01/24/2023	09:25:49	15	263	0.58	3.8	2	PCF	JAP	2	4		South
043	S	01/24/2023	09:28:01	16	265	1.25	1.5	3	PCF	JAP	2	4		South
048	S	01/24/2023	09:37:56	17	269	1.39	1.3	3	PCF	JAP	2	4		South
049	S	01/24/2023	09:44:13	18	273	1.68	1	2	PCF	JAP	2	4		South
050	S	01/24/2023	09:46:09	19	286	2.12	0.7	3	PCF	JAP	2	4		South
051	S	01/24/2023	09:51:48	20	249	0.99	2	1	PCF	JAP	2	4		South
052	S	01/24/2023	09:54:33	19	280	1.68	1	3	PCF	JAP	2	4		South
053	S	01/24/2023	09:59:05	19	273	1.39	1.3	3	PCF	JAP	2	4		South
054	S	01/24/2023	09:59:38	21	282	1.95	0.8	2	PCF	JAP	2	4		South
055	S	01/24/2023	10:03:30	22	285	1.68	1	1	PCF	JAP	2	4		South
056	S	01/24/2023	10:05:31	21	265	1.68	1	2	PCF	JAP	2	4		South
057	S	01/24/2023	10:08:19	23	245	1.47	1.2	2	PCF	JAP	2	4		South
058	S	01/24/2023	10:11:09	19	247	1.31	1.4	3	PCF	JAP	2	4		South
059	S	01/24/2023	10:12:21	21	251	1.57	1.1	2	PCF	JAP	2	4		South
060	S	01/24/2023	10:14:41	21	246	1.57	1.1	2	PCF	JAP	2	4		South
061	S	01/24/2023	10:16:09	24	247	2.33	0.6	1	PCF	JAP	2	4		South
062	S	01/24/2023	10:20:54	25	249	1.68	1	1	PCF	JAP	2	4		South
064	S	01/24/2023	10:23:13	22	244	0.99	2	1	PCF	JAP	2	4		South
065	P	01/24/2023	10:30:00	DWW	PCF	N								
066	V	01/24/2023	10:30:18	3	3									
067	C	01/24/2023	10:32:01	230  2.7 Grampus B55-H75-L45 milling										
068	S	01/24/2023	10:34:37	26	276	2.12	0.7	1	DWW	PCF	3	3		South
069	S	01/24/2023	10:39:48	27	287	1.68	1	2	DWW	PCF	3	3		South
070	S	01/24/2023	10:41:38	27	287	1.68	1	3	DWW	PCF	3	3		South
071	S	01/24/2023	10:49:46	26	261	1.95	0.8	1	DWW	PCF	3	3		South
072	S	01/24/2023	10:53:19	27	277	1.39	1.3	5	DWW	PCF	3	3		South
073	S	01/24/2023	10:58:51	27	273	1.31	1.4	5	DWW	PCF	3	3		South
074	S	01/24/2023	10:59:52	28	253	1.31	1.4	1	DWW	PCF	3	3		South
075	S	01/24/2023	11:03:58	27	256	1.31	1.4	5	DWW	PCF	3	3		South
076	S	01/24/2023	11:08:46	29	270	0.71	3	1	DWW	PCF	3	3		South
077	S	01/24/2023	11:10:34	27	249	1.08	1.8	5	DWW	PCF	3	3		South
078	S	01/24/2023	11:21:33	30	279	2.59	0.5	3	DWW	PCF	3	3		South
080	S	01/24/2023	11:35:42	31	275	1.08	1.8	1	DWW	PCF	3	3		South
081	S	01/24/2023	11:36:47	30	251	2.12	0.7	3	DWW	PCF	3	3		South
082	S	01/24/2023	11:47:34	32	263	1.08	1.8	3	DWW	PCF	3	3		South
083	S	01/24/2023	11:53:35	32	248	1.08	1.8	3	DWW	PCF	3	3		South
084	P	01/24/2023	12:00:00	JAP	DWW	N								
085	V	01/24/2023	12:00:00	3	2									
086	S	01/24/2023	12:07:53	33	271	2.59	0.5	2	JAP	DWW	3	2		South
087	S	01/24/2023	12:10:27	34	264	1.57	1.1	1	JAP	DWW	3	2		South
088	S	01/24/2023	12:13:28	35	254	1.68	1	3	JAP	DWW	3	2		South
091	S	01/24/2023	12:18:24	34	245	1.39	1.3	1	JAP	DWW	3	2		South
092	S	01/24/2023	12:24:16	36	284	1.95	0.8	1	JAP	DWW	3	2		South
093	S	01/24/2023	12:25:18	35	250	1.57	1.1	4	JAP	DWW	3	2		South
094	S	01/24/2023	12:28:11	33	253	2.59	0.5	2	JAP	DWW	3	2		South
095	S	01/24/2023	12:29:37	36	277	1.95	0.8	1	JAP	DWW	3	2		South
096	S	01/24/2023	12:33:25	36	270	1.68	1	1	JAP	DWW	3	2		South
097	S	01/24/2023	12:35:40	35	241	1.39	1.3	4	JAP	DWW	3	2		South
098	S	01/24/2023	12:38:52	36	258	1.57	1.1	2	JAP	DWW	3	2		South
099	S	01/24/2023	12:41:21	36	258	1.57	1.1	5	JAP	DWW	3	2		South
100	S	01/24/2023	12:41:51	36	251	1.57	1.1	5	JAP	DWW	3	2		South
101	S	01/24/2023	12:48:39	37	280	1.25	1.5	1	JAP	DWW	3	2		South
102	S	01/24/2023	12:48:51	38	277	1.95	0.8	1	JAP	DWW	3	2		South
103	S	01/24/2023	12:55:02	37	268	0.99	2	1	JAP	DWW	3	2		South
104	S	01/24/2023	12:58:26	38	262	1.68	1	1	JAP	DWW	3	2		South
105	S	01/24/2023	12:58:48	39	285	1.68	1	2	JAP	DWW	3	2		South
106	S	01/24/2023	13:01:28	40	287	1.8	0.9	1	JAP	DWW	3	2		South
107	S	01/24/2023	13:02:28	38	254	1.68	1	1	JAP	DWW	3	2		South
108	S	01/24/2023	13:02:45	37	245	0.99	2	1	JAP	DWW	3	2		South
109	S	01/24/2023	13:05:58	40	280	1.68	1	4	JAP	DWW	3	2		South
110	S	01/24/2023	13:10:02	38	243	1.68	1	1	JAP	DWW	3	2		South
111	S	01/24/2023	13:13:37	40	269	1.57	1.1	4	JAP	DWW	3	2		South
112	S	01/24/2023	13:17:01	40	263	1.57	1.1	6	JAP	DWW	3	2		South
113	S	01/24/2023	13:17:54	39	242	1.68	1	2	JAP	DWW	3	2		South
114	S	01/24/2023	13:26:13	41	255	1.39	1.3	2	JAP	DWW	3	2		South
115	P	01/24/2023	13:30:00	PCF	JAP	N								
116	V	01/24/2023	13:30:01	3	2									
117	S	01/24/2023	13:31:48	41	241	1.47	1.2	2	PCF	JAP	3	2		South
118	S	01/24/2023	13:33:05	42	279	1.95	0.8	1	PCF	JAP	3	2		South
119	S	01/24/2023	13:36:48	43	276	1.68	1	1	PCF	JAP	3	2		South
120	S	01/24/2023	13:45:26	43	271	1.39	1.3	1	PCF	JAP	3	2		South
121	S	01/24/2023	13:45:41	43	271	1.25	1.5	1	PCF	JAP	3	2		South
122	S	01/24/2023	13:49:53	43	259	1.19	1.6	2	PCF	JAP	3	2		South
124	S	01/24/2023	13:57:22	45	266	1.57	1.1	2	PCF	JAP	3	2		South
126	S	01/24/2023	14:03:57	45	259	1.68	1	2	PCF	JAP	3	2		South
127	S	01/24/2023	14:12:53	46	262	1.25	1.5	1	PCF	JAP	3	2		South
128	S	01/24/2023	14:19:15	46	248	1.08	1.8	1	PCF	JAP	3	2		South
129	S	01/24/2023	14:21:06	47	279	1.13	1.7	1	PCF	JAP	3	2		South
130	S	01/24/2023	14:24:41	48	283	0.99	2	1	PCF	JAP	3	2		South
131	S	01/24/2023	14:26:09	47	259	1.25	1.5	3	PCF	JAP	3	2		South
132	S	01/24/2023	14:28:37	48	261	0.99	2	3	PCF	JAP	3	2		South
133	S	01/24/2023	14:30:09	49	285	1.68	1	1	PCF	JAP	3	2		South
134	S	01/24/2023	14:34:07	50	267	0.83	2.5	2	PCF	JAP	3	2		South
135	S	01/24/2023	14:38:53	49	276	1.68	1	1	PCF	JAP	3	2		South
136	S	01/24/2023	14:40:12	49	269	1.47	1.2	1	PCF	JAP	3	2		South
138	S	01/24/2023	14:42:13	49	266	1.25	1.5	1	PCF	JAP	3	2		South
139	S	01/24/2023	14:44:10	49	266	1.57	1.1	2	PCF	JAP	3	2		South
140	S	01/24/2023	14:46:60	49	258	1.39	1.3	3	PCF	JAP	3	2		South
141	S	01/24/2023	14:48:28	51	243	1.13	1.7	2	PCF	JAP	3	2		South
142	S	01/24/2023	14:51:52	49	245	1.25	1.5	3	PCF	JAP	3	2		South
143	S	01/24/2023	14:52:50	52	288	2.33	0.6	2	PCF	JAP	3	2		South
144	S	01/24/2023	14:54:09	49	241	1.25	1.5	3	PCF	JAP	3	2		South
145	S	01/24/2023	14:55:22	53	245	1.25	1.5	2	PCF	JAP	3	2		South
146	S	01/24/2023	14:55:57	54	261	0.99	2	1	PCF	JAP	3	2		South
147	S	01/24/2023	14:57:37	52	281	1.95	0.8	3	PCF	JAP	3	2		South
148	S	01/24/2023	14:59:26	55	265	0.92	2.2	1	PCF	JAP	3	2		South						
151	P	01/24/2023	15:00:00	DWW	PCF	N								
152	V	01/24/2023	15:00:59	3	2									
153	S	01/24/2023	15:02:28	52	272	1.68	1	3	DWW	PCF	3	2		South
154	S	01/24/2023	15:06:20	56	285	1.57	1.1	1	DWW	PCF	3	2		South
155	S	01/24/2023	15:07:31	52	262	1.47	1.2	3	DWW	PCF	3	2		South
156	S	01/24/2023	15:10:04	57	270	1.47	1.2	1	DWW	PCF	3	2		South
157	S	01/24/2023	15:11:38	58	259	1.25	1.5	1	DWW	PCF	3	2		South
158	S	01/24/2023	15:13:42	52	246	1.47	1.2	4	DWW	PCF	3	2		South
159	S	01/24/2023	15:16:11	59	274	1.39	1.3	1	DWW	PCF	3	2		South
160	S	01/24/2023	15:18:58	58	244	1.39	1.3	1	DWW	PCF	3	2		South
161	S	01/24/2023	15:26:17	59	248	1.31	1.4	1	DWW	PCF	3	2		South
162	S	01/24/2023	15:35:56	60	277	1.13	1.7	1	DWW	PCF	3	2		South
163	S	01/24/2023	15:41:12	61	277	1.57	1.1	1	DWW	PCF	3	2		South
164	S	01/24/2023	15:44:47	62	285	1.08	1.8	2	DWW	PCF	3	2		South
165	S	01/24/2023	15:46:05	61	273	1.39	1.3	1	DWW	PCF	3	2		South
166	S	01/24/2023	15:50:05	61	265	1.19	1.6	2	DWW	PCF	3	2		South
167	S	01/24/2023	15:54:59	62	257	0.83	2.5	2	DWW	PCF	3	2		South
168	S	01/24/2023	16:18:40	63	288	1.08	1.8	2	DWW	PCF	3	2		South
169	S	01/24/2023	16:21:16	63	281	1.08	1.8	2	DWW	PCF	3	2		South
170	S	01/24/2023	16:24:53	63	272	1.04	1.9	2	DWW	PCF	3	2		South
171	S	01/24/2023	16:29:10	63	257	0.92	2.2	3	DWW	PCF	3	2		South
172	E	01/24/2023	16:30:00											
001	B	01/25/2023	07:30:00											
002	P	01/25/2023	07:30:08	JAP	DWW	N								
003	V	01/25/2023	07:30:08	2	3									
004	S	01/25/2023	07:45:48	1	272	1.47	1.2	3	JAP	DWW	2	3		South
005	S	01/25/2023	07:48:24	2	271	1.47	1.2	1	JAP	DWW	2	3		South
006	S	01/25/2023	07:48:43	3	282	1.47	1.2	1	JAP	DWW	2	3		South
007	S	01/25/2023	07:52:25	4	271	1.95	0.8	2	JAP	DWW	2	3		South
008	S	01/25/2023	07:58:07	3	254	1.31	1.4	1	JAP	DWW	2	3		South
009	V	01/25/2023	07:59:05	2	4									
010	S	01/25/2023	08:02:52	5	277	1.25	1.5	1	JAP	DWW	2	4		South
011	S	01/25/2023	08:03:44	4	255	1.68	1	3	JAP	DWW	2	4		South
012	S	01/25/2023	08:05:17	5	272	1.25	1.5	1	JAP	DWW	2	4		South
013	S	01/25/2023	08:06:26	6	284	1.47	1.2	2	JAP	DWW	2	4		South
014	S	01/25/2023	08:09:05	4	249	1.47	1.2	3	JAP	DWW	2	4		South
015	S	01/25/2023	08:12:40	5	263	1.25	1.5	1	JAP	DWW	2	4		South
016	S	01/25/2023	08:13:36	7	271	1.08	1.8	2	JAP	DWW	2	4		South
017	S	01/25/2023	08:15:29	8	256	0.99	2	1	JAP	DWW	2	4		South
018	S	01/25/2023	08:16:45	6	250	1.47	1.2	2	JAP	DWW	2	4		South
019	S	01/25/2023	08:19:35	7	255	0.99	2	2	JAP	DWW	2	4		South
020	S	01/25/2023	08:20:44	9	287	1.57	1.1	2	JAP	DWW	2	4		South
021	S	01/25/2023	08:24:02	10	275	1.25	1.5	1	JAP	DWW	2	4		South
022	S	01/25/2023	08:25:17	11	278	1.95	0.8	2	JAP	DWW	2	4		South
023	S	01/25/2023	08:28:04	12	253	0.99	2	1	JAP	DWW	2	4		South
024	S	01/25/2023	08:30:58	9	278	1.47	1.2	2	JAP	DWW	2	4		South
025	S	01/25/2023	08:34:45	13	267	0.99	2	2	JAP	DWW	2	4		South
026	S	01/25/2023	08:37:34	11	261	1.68	1	2	JAP	DWW	2	4		South
027	S	01/25/2023	08:39:39	9	263	1.08	1.8	4	JAP	DWW	2	4		South
028	S	01/25/2023	08:41:37	14	285	1.57	1.1	2	JAP	DWW	2	4		South
029	S	01/25/2023	08:43:14	9	257	1.08	1.8	4	JAP	DWW	2	4		South
030	S	01/25/2023	08:47:17	9	246	0.99	2	4	JAP	DWW	2	4		South
031	S	01/25/2023	08:49:37	14	274	1.47	1.2	2	JAP	DWW	2	4		South
032	S	01/25/2023	08:55:13	15	245	0.99	2	2	JAP	DWW	2	4		South
034	S	01/25/2023	08:56:56	14	258	1.25	1.5	2	JAP	DWW	2	4		South
035	P	01/25/2023	09:00:00	PCF	JAP	N								
036	V	01/25/2023	09:00:08	2	4									
037	S	01/25/2023	09:35:43	16	285	1.68	1	1	PCF	JAP	2	3		South
038	S	01/25/2023	09:36:50	16	280	1.95	0.8	1	PCF	JAP	2	3		South
039	S	01/25/2023	09:43:46	16	272	1.68	1	1	PCF	JAP	2	3		South
040	S	01/25/2023	09:50:56	16	259	1.47	1.2	1	PCF	JAP	2	3		South
041	S	01/25/2023	09:54:18	17	246	2.92	0.4	1	PCF	JAP	2	3		South
042	S	01/25/2023	09:55:15	16	249	1.47	1.2	1	PCF	JAP	2	3		South
043	V	01/25/2023	10:03:34	2	3									
044	S	01/25/2023	10:05:04	18	279	1.68	1	1	PCF	JAP	2	3		South
045	S	01/25/2023	10:10:20	19	282	1.68	1	5	PCF	JAP	2	3		South
046	S	01/25/2023	10:12:28	20	288	2.33	0.6	2	PCF	JAP	2	3		South
048	S	01/25/2023	10:15:48	18	259	1.25	1.5	1	PCF	JAP	2	3		South
049	S	01/25/2023	10:17:46	19	271	1.39	1.3	5	PCF	JAP	2	3		South
050	S	01/25/2023	10:19:36	20	278	2.12	0.7	1	PCF	JAP	2	3		South
051	S	01/25/2023	10:20:01	22	281	1.47	1.2	2	PCF	JAP	2	3		South
053	S	01/25/2023	10:22:43	22	271	1.39	1.3	2	PCF	JAP	2	3		South
055	P	01/25/2023	10:30:00	DWW	PCF	N								
056	V	01/25/2023	10:30:05	2	3									
057	S	01/25/2023	10:32:56	23	285	1.39	1.3	2	DWW	PCF	2	3		South
058	S	01/25/2023	10:33:56	24	259	0.89	2.3	1	DWW	PCF	2	3		South
059	S	01/25/2023	10:35:43	22	256	1.8	0.9	2	DWW	PCF	2	3		South
060	S	01/25/2023	10:37:48	24	246	0.89	2.3	1	DWW	PCF	2	3		South
062	S	01/25/2023	10:39:23	25	274	1.95	0.8	1	DWW	PCF	2	3		South
063	S	01/25/2023	10:39:50	23	275	1.19	1.6	2	DWW	PCF	2	3		South
066	S	01/25/2023	10:46:34	25	264	1.95	0.8	3	DWW	PCF	2	3		South
067	S	01/25/2023	10:47:58	26	280	1.31	1.4	3	DWW	PCF	2	3		South
068	S	01/25/2023	10:49:60	27	281	1.95	0.8	2	DWW	PCF	2	3		South
069	S	01/25/2023	10:53:34	26	271	1.19	1.6	3	DWW	PCF	2	3		South
072	S	01/25/2023	10:58:34	26	255	1.13	1.7	3	DWW	PCF	2	3		South
073	S	01/25/2023	11:02:17	29	261	1.04	1.9	5	DWW	PCF	2	3		South
074	S	01/25/2023	11:04:57	26	242	0.99	2	3	DWW	PCF	2	3		South
075	S	01/25/2023	11:06:48	27	258	1.31	1.4	3	DWW	PCF	2	3		South
076	V	01/25/2023	11:12:56	3	3									
077	S	01/25/2023	11:25:33	30	287	1.68	1	2	DWW	PCF	3	3		South
078	S	01/25/2023	11:33:51	31	286	0.73	2.9	1	DWW	PCF	3	3		South
079	S	01/25/2023	11:36:54	30	274	1.31	1.4	3	DWW	PCF	3	3		South
080	S	01/25/2023	11:41:19	32	273	1.13	1.7	1	DWW	PCF	3	3		South
081	S	01/25/2023	11:42:28	30	264	0.99	2	3	DWW	PCF	3	3		South
082	S	01/25/2023	11:43:00	31	264	0.55	4	1	DWW	PCF	3	3		South
083	S	01/25/2023	11:43:33	32	264	1.13	1.7	2	DWW	PCF	3	3		South
084	S	01/25/2023	11:50:26	33	263	0.99	2	1	DWW	PCF	3	3		South
085	S	01/25/2023	11:51:04	32	248	1.08	1.8	3	DWW	PCF	3	3		South
086	S	01/25/2023	11:57:14	34	254	0.99	2	1	DWW	PCF	3	3		South
087	S	01/25/2023	11:59:33	34	250	0.99	2	1	DWW	PCF	3	3		South
088	P	01/25/2023	12:00:00	JAP	DWW	N								
089	V	01/25/2023	12:00:00	3	3									
090	S	01/25/2023	12:01:41	35	276	1.68	1	1	JAP	DWW	3	3		South
091	S	01/25/2023	12:04:20	36	281	1.95	0.8	2	JAP	DWW	3	3		South
092	S	01/25/2023	12:11:60	37	273	1.68	1	2	JAP	DWW	3	3		South
093	S	01/25/2023	12:12:54	38	275	1.47	1.2	1	JAP	DWW	3	3		South
094	S	01/25/2023	12:15:40	39	273	0.92	2.2	1	JAP	DWW	3	3		South
095	S	01/25/2023	12:18:10	39	266	0.92	2.2	1	JAP	DWW	3	3		South
096	S	01/25/2023	12:21:05	37	260	1.57	1.1	3	JAP	DWW	3	3		South
097	S	01/25/2023	12:22:32	40	274	1.39	1.3	1	JAP	DWW	3	3		South
098	S	01/25/2023	12:25:17	41	286	1.31	1.4	2	JAP	DWW	3	3		South
099	S	01/25/2023	12:26:20	37	252	1.57	1.1	3	JAP	DWW	3	3		South
100	S	01/25/2023	12:32:35	42	277	1.31	1.4	2	JAP	DWW	3	3		South
101	S	01/25/2023	12:34:00	43	280	1.04	1.9	1	JAP	DWW	3	3		South
102	S	01/25/2023	12:37:05	43	270	1.04	1.9	1	JAP	DWW	3	3		South
103	S	01/25/2023	12:42:34	44	266	0.99	2	1	JAP	DWW	3	3		South
104	S	01/25/2023	12:44:46	44	264	0.99	2	4	JAP	DWW	3	3		South
105	S	01/25/2023	12:50:04	44	252	0.99	2	4	JAP	DWW	3	3		South
106	S	01/25/2023	12:58:11	45	253	0.99	2	1	JAP	DWW	3	3		South
107	S	01/25/2023	13:16:57	46	284	1.25	1.5	1	JAP	DWW	3	3		South
110	S	01/25/2023	13:28:54	46	248	0.92	2.2	1	JAP	DWW	3	3		South
111	P	01/25/2023	13:30:00	PCF	JAP	N								
112	V	01/25/2023	13:30:00	3	2									
113	S	01/25/2023	13:36:43	48	256	0.89	2.3	1	PCF	JAP	3	2		South
114	S	01/25/2023	13:42:56	48	246	0.8	2.6	1	PCF	JAP	3	2		South
115	S	01/25/2023	13:44:52	49	273	1.25	1.5	1	PCF	JAP	3	2		South
116	S	01/25/2023	13:52:40	50	248	0.2	12	1	PCF	JAP	3	2		South
117	S	01/25/2023	13:58:15	49	246	1.04	1.9	1	PCF	JAP	3	2		South
118	S	01/25/2023	13:59:24	51	278	1.39	1.3	1	PCF	JAP	3	2		South
119	S	01/25/2023	14:06:41	51	251	1.31	1.4	1	PCF	JAP	3	2		South
120	S	01/25/2023	14:07:35	52	275	1.68	1	1	PCF	JAP	3	2		South
121	S	01/25/2023	14:08:22	53	284	1.95	0.8	1	PCF	JAP	3	2		South
122	S	01/25/2023	14:17:15	54	272	1.08	1.8	4	PCF	JAP	3	2		South
123	S	01/25/2023	14:18:11	55	271	2.12	0.7	1	PCF	JAP	3	2		South
124	S	01/25/2023	14:20:21	55	268	1.95	0.8	1	PCF	JAP	3	2		South
125	S	01/25/2023	14:23:25	53	264	1.68	1	1	PCF	JAP	3	2		South
126	S	01/25/2023	14:24:29	55	264	1.95	0.8	1	PCF	JAP	3	2		South
127	S	01/25/2023	14:27:21	55	258	1.95	0.8	1	PCF	JAP	3	2		South
128	S	01/25/2023	14:28:51	53	256	1.68	1	1	PCF	JAP	3	2		South
129	S	01/25/2023	14:30:13	54	252	0.99	2	4	PCF	JAP	3	2		South
130	S	01/25/2023	14:30:44	53	253	1.68	1	2	PCF	JAP	3	2		South
131	S	01/25/2023	14:34:52	56	252	1.31	1.4	1	PCF	JAP	3	2		South
132	S	01/25/2023	14:36:13	53	243	1.68	1	2	PCF	JAP	3	2		South
133	S	01/25/2023	14:40:58	57	263	2.12	0.7	3	PCF	JAP	3	2		South
134	S	01/25/2023	14:45:51	58	282	2.59	0.5	1	PCF	JAP	3	2		South
135	S	01/25/2023	14:46:08	59	283	0.78	2.7	1	PCF	JAP	3	2		South
136	S	01/25/2023	14:52:37	57	249	1.68	1	3	PCF	JAP	3	2		South
137	S	01/25/2023	14:54:05	60	267	0.44	5.2	1	PCF	JAP	3	2		South
138	S	01/25/2023	14:56:03	60	255	0.38	6	1	PCF	JAP	3	2		South
139	S	01/25/2023	14:56:52	59	254	0.5	4.5	1	PCF	JAP	3	2		South
140	P	01/25/2023	15:00:00	DWW	PCF	N								
141	V	01/25/2023	15:00:02	3	2									
142	S	01/25/2023	15:01:52	61	265	1.47	1.2	2	DWW	PCF	3	2		South
143	S	01/25/2023	15:05:21	61	260	1.47	1.2	2	DWW	PCF	3	2		South
144	S	01/25/2023	15:08:23	62	265	1.47	1.2	1	DWW	PCF	3	2		South
145	S	01/25/2023	15:10:47	63	260	0.67	3.2	1	DWW	PCF	3	2		South
146	S	01/25/2023	15:11:19	61	256	1.47	1.2	2	DWW	PCF	3	2		South
147	S	01/25/2023	15:13:08	58	249	1.68	1	1	DWW	PCF	3	2		South
148	S	01/25/2023	15:14:55	58	242	1.8	0.9	1	DWW	PCF	3	2		South
149	S	01/25/2023	15:17:30	62	253	1.39	1.3	1	DWW	PCF	3	2		South
150	S	01/25/2023	15:29:12	64	284	2.12	0.7	1	DWW	PCF	3	2		South
151	S	01/25/2023	15:31:04	65	272	1.39	1.3	2	DWW	PCF	3	2		South
152	V	01/25/2023	15:35:05	3	3									
153	S	01/25/2023	15:38:02	66	279	1.47	1.2	2	DWW	PCF	3	3		South
154	S	01/25/2023	15:41:04	66	263	1.39	1.3	2	DWW	PCF	3	3		South
155	S	01/25/2023	15:41:20	67	270	1.39	1.3	1	DWW	PCF	3	3		South
