Edited South Trailer 28 Jan 2011 (SJC/DWW)
001 B	01/28/2011	07:30:17
002 P	01/28/2011	07:30:17	MLT	SJC	S
003 V	01/28/2011	07:30:17	2	3
004 S	01/28/2011	07:31:00	1	248	0.38	6	1	MLT	SJC	2	3		South
005 C	01/28/2011	07:31:36	obs ref: 303 mlt; 299 sjc
006 S	01/28/2011	07:41:28	2	226	0.58	3.8	1	MLT	SJC	2	3		South
007 S	01/28/2011	07:48:33	3	277	1.39	1.3	2	MLT	SJC	2	3		South
008 S	01/28/2011	07:51:34	3	272	1.31	1.4	2	MLT	SJC	2	3		South
010 S	01/28/2011	07:55:48	3	262	1.13	1.7	2	MLT	SJC	2	3		South
011 S	01/28/2011	07:58:06	3	255	1.08	1.8	3	MLT	SJC	2	3		South
012 S	01/28/2011	07:59:23	3	249	1.08	1.8	4	MLT	SJC	2	3		South
013 C	01/28/2011	08:03:16	small m/v bow 210, 2.4 ret
014 C	01/28/2011	08:08:06	small m/v bow 205, 2.8 ret
015 S	01/28/2011	08:09:05	5	262	1.08	1.8	3	MLT	SJC	2	3		South
017 C	01/28/2011	08:13:00	small m/v bow 206, 3.2 ret
018 S	01/28/2011	08:14:58	6	282	1.68	1	1	MLT	SJC	2	3		South
019 C	01/28/2011	08:19:25	small m/v bow 205, 2.8 ret
020 S	01/28/2011	08:21:51	5	245	0.99	2	3	MLT	SJC	2	3		South
021 C	01/28/2011	08:23:04	small m/v bow 205, 3 ret
022 S	01/28/2011	08:26:32	6	271	1.47	1.2	3	MLT	SJC	2	3		South
023 C	01/28/2011	08:27:59	small m/v bow 205, 3 ret
024 C	01/28/2011	08:35:11	small m/v bow 211, 3.8 ret
025 S	01/28/2011	08:36:04	6	252	1.47	1.2	3	MLT	SJC	2	3		South
026 S	01/28/2011	08:37:23	7	283	1.68	1	1	MLT	SJC	2	3		South
027 S	01/28/2011	08:41:19	6	245	1.47	1.2	3	MLT	SJC	2	3		South
028 S	01/28/2011	08:47:26	8	295	1.68	1	1	MLT	SJC	2	3		South
029 S	01/28/2011	08:49:09	7	262	1.39	1.3	1	MLT	SJC	2	3		South
030 S	01/28/2011	08:51:29	8	290	1.47	1.2	1	MLT	SJC	2	3		South
031 V	01/28/2011	08:51:49	3	2
032 S	01/28/2011	08:56:32	8	278	1.13	1.7	1	MLT	SJC	3	2		South
033 P	01/28/2011	08:59:54	EIA	MLT	S
034 V	01/28/2011	08:59:54	3	2
035 C	01/28/2011	09:00:41	obs ref eia 306, mlt 300
036 S	01/28/2011	09:01:31	8	265	0.99	2	1	EIA	MLT	3	2		South
037 S	01/28/2011	09:05:29	8	254	1.08	1.8	1	EIA	MLT	3	2		South
038 S	01/28/2011	09:13:11	9	264	1.19	1.6	1	EIA	MLT	3	2		South
039 S	01/28/2011	09:16:34	10	294	1.57	1.1	2	EIA	MLT	3	2		South
040 S	01/28/2011	09:22:50	10	285	1.25	1.5	2	EIA	MLT	3	2		South
041 S	01/28/2011	09:24:54	10	280	1.31	1.4	2	EIA	MLT	3	2		South
042 S	01/28/2011	09:25:47	10	277	1.47	1.2	2	EIA	MLT	3	2		South
043 S	01/28/2011	09:29:57	11	281	1.57	1.1	1	EIA	MLT	3	2		South
044 C	01/28/2011	09:30:02	bow of southbound boat, 0.8 ret at 281
045 V	01/28/2011	09:31:16	3	3
046 S	01/28/2011	09:31:53	10	268	1.19	1.6	2	EIA	MLT	3	3		South
047 S	01/28/2011	09:33:34	10	263	1.19	1.6	2	EIA	MLT	3	3		South
048 C	01/28/2011	09:35:01	1 ret, 265. southbound boat
049 S	01/28/2011	09:35:30	11	268	1.47	1.2	1	EIA	MLT	3	3		South
050 S	01/28/2011	09:37:02	10	254	1.31	1.4	2	EIA	MLT	3	3		South
051 C	01/28/2011	09:40:16	boat- 1.2, 240
052 S	01/28/2011	09:41:46	11	250	1.19	1.6	1	EIA	MLT	3	3		South
053 S	01/28/2011	09:45:24	12	293	2.33	0.6	1	EIA	MLT	3	3		South
054 C	01/28/2011	09:45:33	1.1, 216 on boat
057 S	01/28/2011	09:47:37	11	243	1.08	1.8	2	EIA	MLT	3	3		South
058 S	01/28/2011	09:50:34	12	290	2.33	0.6	2	EIA	MLT	3	3		South
059 S	01/28/2011	09:50:55	13	288	2.92	0.4	1	EIA	MLT	3	3		South
060 S	01/28/2011	09:54:35	12	285	1.95	0.8	2	EIA	MLT	3	3		South
061 S	01/28/2011	09:57:09	13	283	2.92	0.4	1	EIA	MLT	3	3		South
062 S	01/28/2011	09:57:40	12	284	1.80	0.9	3	EIA	MLT	3	3		South
064 S	01/28/2011	10:04:38	12	278	1.47	1.2	3	EIA	MLT	3	3		South
065 S	01/28/2011	10:06:02	15	289	1.95	0.8	2	EIA	MLT	3	3		South
066 S	01/28/2011	10:07:43	12	274	1.31	1.4	3	EIA	MLT	3	3		South
067 S	01/28/2011	10:10:11	16	279	1.57	1.1	6	EIA	MLT	3	3		South
068 S	01/28/2011	10:12:48	15	285	1.68	1	6	EIA	MLT	3	3		South
069 S	01/28/2011	10:14:55	12	255	0.99	2	3	EIA	MLT	3	3		South
070 S	01/28/2011	10:16:12	15	279	1.68	1	6	EIA	MLT	3	3		South
071 S	01/28/2011	10:16:38	16	266	1.31	1.4	6	EIA	MLT	3	3		South
072 S	01/28/2011	10:17:23	17	291	2.59	0.5	5	EIA	MLT	3	3		South
073 S	01/28/2011	10:18:26	16	265	1.31	1.4	6	EIA	MLT	3	3		South
074 S	01/28/2011	10:18:58	12	242	0.99	2	3	EIA	MLT	3	3		South
075 S	01/28/2011	10:19:57	16	259	1.25	1.5	6	EIA	MLT	3	3		South
076 S	01/28/2011	10:21:37	16	252	1.19	1.6	6	EIA	MLT	3	3		South
077 S	01/28/2011	10:26:19	17	282	1.95	0.8	5	EIA	MLT	3	3		South
078 S	01/28/2011	10:27:48	15	273	1.47	1.2	6	EIA	MLT	3	3		South
079 S	01/28/2011	10:29:10	15	271	1.39	1.3	6	EIA	MLT	3	3		South
080 P	01/28/2011	10:30:42	SJC	EIA	S
081 V	01/28/2011	10:30:42	3	3
082 C	01/28/2011	10:30:52	Obs ref sjc 302, eia 298
083 S	01/28/2011	10:33:33	17	272	1.80	0.9	6	SJC	EIA	3	3		South
084 S	01/28/2011	10:39:21	15	254	1.08	1.8	6	SJC	EIA	3	3		South
085 S	01/28/2011	10:41:25	15	249	1.08	1.8	6	SJC	EIA	3	3		South
086 S	01/28/2011	10:41:50	17	250	1.68	1	7	SJC	EIA	3	3		South
087 S	01/28/2011	10:47:16	18	295	0.96	2.1	1	SJC	EIA	3	3		South
088 S	01/28/2011	10:49:56	18	287	0.86	2.4	1	SJC	EIA	3	3		South
089 S	01/28/2011	10:52:28	18	280	0.73	2.9	1	SJC	EIA	3	3		South
090 S	01/28/2011	10:53:32	18	274	0.69	3.1	2	SJC	EIA	3	3		South
091 S	01/28/2011	10:58:45	18	257	0.56	3.9	2	SJC	EIA	3	3		South
092 S	01/28/2011	11:17:53	19	264	1.13	1.7	1	SJC	EIA	3	3		South
093 S	01/28/2011	11:20:28	19	257	1.13	1.7	1	SJC	EIA	3	3		South
094 S	01/28/2011	11:26:21	19	242	1.13	1.7	2	SJC	EIA	3	3		South
095 P	01/28/2011	11:58:33	MLT	SJC	S
096 V	01/28/2011	11:58:33	3	3
097 C	01/28/2011	11:58:52	obs ref: 304 mlt, 300 sjc
098 S	01/28/2011	12:24:53	20	231	1.8	0.9	1	MLT	SJC	3	3		South
099 S	01/28/2011	13:02:55	21	284	1.31	1.4	1	MLT	SJC	3	3		South
100 S	01/28/2011	13:09:02	22	274	0.78	2.7	1	MLT	SJC	3	3		South
101 S	01/28/2011	13:13:49	22	255	0.71	3	1	MLT	SJC	3	3		South
102 S	01/28/2011	13:15:23	23	262	0.80	2.6	2	MLT	SJC	3	3		South
103 S	01/28/2011	13:20:39	22	230	0.71	3	1	MLT	SJC	3	3		South
104 S	01/28/2011	13:21:44	23	240	0.8	2.6	2	MLT	SJC	3	3		South
105 P	01/28/2011	13:28:55	EIA	MLT	S
106 V	01/28/2011	13:28:55	3	3
107 C	01/28/2011	13:29:24	obs ref eia 301, mlt 300
108 C	01/28/2011	13:31:38	grampus at 1.5, 257. About 50 individuals
109 S	01/28/2011	13:37:18	24	280	0.71	3	1	EIA	MLT	3	3		South
110 S	01/28/2011	13:41:15	24	264	0.62	3.5	1	EIA	MLT	3	3		South
111 S	01/28/2011	13:43:15	25	291	0.99	2	3	EIA	MLT	3	3		South
112 S	01/28/2011	13:44:41	24	241	0.55	4	1	EIA	MLT	3	3		South
113 S	01/28/2011	13:48:17	26	277	2.59	0.5	1	EIA	MLT	3	3		South
114 S	01/28/2011	13:49:34	25	275	0.75	2.8	3	EIA	MLT	3	3		South
115 S	01/28/2011	13:50:32	25	273	0.75	2.8	3	EIA	MLT	3	3		South
116 S	01/28/2011	13:51:11	26	275	2.33	0.6	3	EIA	MLT	3	3		South
117 S	01/28/2011	13:54:49	27	292	1.08	1.8	2	EIA	MLT	3	3		South
118 S	01/28/2011	13:55:25	26	271	2.12	0.7	3	EIA	MLT	3	3		South
119 S	01/28/2011	13:57:43	26	268	1.95	0.8	3	EIA	MLT	3	3		South
120 S	01/28/2011	13:59:08	25	249	0.71	3	4	EIA	MLT	3	3		South
121 S	01/28/2011	14:00:48	27	274	0.86	2.4	2	EIA	MLT	3	3		South
122 S	01/28/2011	14:01:06	28	288	1.08	1.8	2	EIA	MLT	3	3		South
123 S	01/28/2011	14:02:40	26	260	1.8	0.9	3	EIA	MLT	3	3		South
124 S	01/28/2011	14:05:21	27	255	0.75	2.8	2	EIA	MLT	3	3		South
125 S	01/28/2011	14:05:30	26	256	1.8	0.9	3	EIA	MLT	3	3		South
126 S	01/28/2011	14:08:15	28	275	0.99	2	2	EIA	MLT	3	3		South
128 S	01/28/2011	14:11:27	30	280	1.47	1.2	1	EIA	MLT	3	3		South
129 S	01/28/2011	14:13:51	26	244	1.95	0.8	5	EIA	MLT	3	3		South
130 S	01/28/2011	14:15:53	28	252	0.92	2.2	2	EIA	MLT	3	3		South
131 S	01/28/2011	14:17:48	30	268	1.25	1.5	2	EIA	MLT	3	3		South
132 S	01/28/2011	14:22:35	31	286	1.68	1	1	EIA	MLT	3	3		South
133 S	01/28/2011	14:23:06	30	253	1.08	1.8	3	EIA	MLT	3	3		South
134 S	01/28/2011	14:34:23	32	295	1.08	1.8	1	EIA	MLT	3	3		South
136 S	01/28/2011	14:37:17	31	270	1.08	1.8	3	EIA	MLT	3	3		South
137 S	01/28/2011	14:40:29	32	286	1.08	1.8	1	EIA	MLT	3	3		South
138 S	01/28/2011	14:41:44	33	248	0.42	5.4	1	EIA	MLT	3	3		South
139 S	01/28/2011	14:42:27	32	282	0.99	2	1	EIA	MLT	3	3		South
140 S	01/28/2011	14:47:47	32	265	0.83	2.5	2	EIA	MLT	3	3		South
141 S	01/28/2011	14:48:18	31	260	1.08	1.8	3	EIA	MLT	3	3		South
142 S	01/28/2011	14:53:50	34	245	0.17	14.5	1	EIA	MLT	3	3		South
143 S	01/28/2011	14:56:25	31	250	0.92	2.2	3	EIA	MLT	3	3		South
144 S	01/28/2011	14:57:22	35	260	0.86	2.4	2	EIA	MLT	3	3		South
145 P	01/28/2011	14:59:36	SJC	EIA	S
146 V	01/28/2011	14:59:36	3	3
147 S	01/28/2011	14:59:59	31	245	1.08	1.8	3	SJC	EIA	3	3		South
148 C	01/28/2011	15:00:18	Obs ref sjc 302, eia 298
149 S	01/28/2011	15:02:10	36	295	1.57	1.1	2	SJC	EIA	3	3		South
150 S	01/28/2011	15:05:47	35	248	0.8	2.6	3	SJC	EIA	3	3		South
151 S	01/28/2011	15:09:00	37	289	0.78	2.7	1	SJC	EIA	3	3		South
152 S	01/28/2011	15:09:14	36	282	1.19	1.6	2	SJC	EIA	3	3		South
153 S	01/28/2011	15:13:21	38	285	1.31	1.4	1	SJC	EIA	3	3		South
154 S	01/28/2011	15:14:40	38	280	1.31	1.4	1	SJC	EIA	3	3		South
155 S	01/28/2011	15:16:05	37	255	0.58	3.8	1	SJC	EIA	3	3		South
156 S	01/28/2011	15:16:39	36	260	1.08	1.8	2	SJC	EIA	3	3		South
157 S	01/28/2011	15:20:00	37	238	0.67	3.2	1	SJC	EIA	3	3		South
158 S	01/28/2011	15:21:16	39	291	2.59	0.5	1	SJC	EIA	3	3		South
159 S	01/28/2011	15:24:30	38	267	1.04	1.9	1	SJC	EIA	3	3		South
160 S	01/28/2011	15:26:07	38	263	1.04	1.9	2	SJC	EIA	3	3		South
161 S	01/28/2011	15:31:29	40	267	1.19	1.6	1	SJC	EIA	3	3		South
162 S	01/28/2011	15:32:51	40	263	1.04	1.9	2	SJC	EIA	3	3		South
163 S	01/28/2011	15:33:55	38	251	0.99	2	2	SJC	EIA	3	3		South
164 S	01/28/2011	15:35:16	38	246	1.04	1.9	2	SJC	EIA	3	3		South
165 S	01/28/2011	15:41:54	41	285	1.25	1.5	3	SJC	EIA	3	3		South
166 S	01/28/2011	15:45:22	41	279	1.31	1.4	3	SJC	EIA	3	3		South
167 S	01/28/2011	15:47:12	41	275	1.31	1.4	3	SJC	EIA	3	3		South
168 S	01/28/2011	15:51:01	42	286	1.31	1.4	2	SJC	EIA	3	3		South
169 S	01/28/2011	15:51:14	43	285	2.33	0.6	1	SJC	EIA	3	3		South
170 S	01/28/2011	15:56:56	42	276	1.08	1.8	2	SJC	EIA	3	3		South
