Edited North Trailer 18 Jan 2011 (SJC/DWW)
001 B	01/18/2011	07:30:03
002 P	01/18/2011	07:30:03	KMA	SJC	N
003 V	01/18/2011	07:30:03	3	3
004 S	01/18/2011	07:30:29	1	242	0.83	2.5	2	KMA	SJC	3	3		South
005 C	01/18/2011	07:31:29	OBS REF: 272 KMA; 276 SJC
006 S	01/18/2011	07:33:19	1	230	0.83	2.5	3	KMA	SJC	3	3		South
007 C	01/18/2011	07:38:58	there's a wind line at about 1.2 ret
008 S	01/18/2011	07:44:57	2	223	0.78	2.7	1	KMA	SJC	3	3		South
009 S	01/18/2011	07:57:16	3	268	0.99	2	2	KMA	SJC	3	3		South
010 S	01/18/2011	07:59:17	3	261	0.99	2	3	KMA	SJC	3	3		South
011 S	01/18/2011	08:07:10	4	257	1.47	1.2	1	KMA	SJC	3	3		South
012 S	01/18/2011	08:08:52	5	254	0.99	2	1	KMA	SJC	3	3		South
013 S	01/18/2011	08:09:42	3	240	0.96	2.1	3	KMA	SJC	3	3		South
014 S	01/18/2011	08:09:54	5	253	0.99	2	2	KMA	SJC	3	3		South
015 S	01/18/2011	08:11:05	3	234	0.92	2.2	3	KMA	SJC	3	3		South
016 S	01/18/2011	08:15:23	6	246	0.92	2.2	1	KMA	SJC	3	3		South
017 S	01/18/2011	08:16:19	6	243	0.83	2.5	2	KMA	SJC	3	3		South
018 S	01/18/2011	08:18:25	5	230	0.96	2.1	2	KMA	SJC	3	3		South
019 S	01/18/2011	08:20:45	7	253	1.25	1.5	1	KMA	SJC	3	3		South
020 S	01/18/2011	08:22:30	8	262	1.47	1.2	1	KMA	SJC	3	3		South
021 S	01/18/2011	08:23:04	7	247	1.19	1.6	1	KMA	SJC	3	3		South
022 S	01/18/2011	08:25:43	7	239	1.13	1.7	1	KMA	SJC	3	3		South
023 S	01/18/2011	08:27:16	8	251	1.39	1.3	1	KMA	SJC	3	3		South
024 S	01/18/2011	08:33:12	7	219	1.13	1.7	1	KMA	SJC	3	3		South
025 V	01/18/2011	08:40:34	4	3
026 C	01/18/2011	08:40:42	wind line now at ~3 ret, scattered whitecaps >3ret
027 V	01/18/2011	08:58:01	3	3
028 P	01/18/2011	09:00:34	VLP	KMA	N
029 V	01/18/2011	09:00:34	3	3
030 C	01/18/2011	09:03:21	Obs ref VLP 271 KMA 276
031 S	01/18/2011	09:22:19	9	264	1.47	1.2	1	VLP	KMA	3	3		South
032 S	01/18/2011	09:22:40	10	257	0.92	2.2	1	VLP	KMA	3	3		South
033 S	01/18/2011	09:25:34	11	250	0.99	2	3	VLP	KMA	3	3		South
034 S	01/18/2011	09:32:06	12	237	0.99	2	1	VLP	KMA	3	3		South
035 S	01/18/2011	09:43:46	13	258	0.99	2	1	VLP	KMA	3	3		South
036 S	01/18/2011	09:44:18	14	269	0.99	2	1	VLP	KMA	3	3		South
037 S	01/18/2011	09:46:20	14	263	0.99	2	1	VLP	KMA	3	3		South
038 S	01/18/2011	09:46:34	14	263	0.99	2	2	VLP	KMA	3	3		South
