Edited North Trailer 17 Jan 2011 (SJC/DWW)
001 B	01/17/2011	07:30:19
002 P	01/17/2011	07:30:19	SJC	VLP	N
003 V	01/17/2011	07:30:19	4	4
004 C	01/17/2011	07:30:57	horizon is hazy
005 C	01/17/2011	07:31:51	obs ref sjc 272 vlp 275
006 S	01/17/2011	07:33:15	1	279	1.47	1.2	2	SJC	VLP	4	4		South
007 S	01/17/2011	07:34:24	2	220	0.55	4	1	SJC	VLP	4	4		South
008 S	01/17/2011	07:34:57	1	273	1.57	1.1	2	SJC	VLP	4	4		South
009 S	01/17/2011	07:37:24	1	269	1.39	1.3	3	SJC	VLP	4	4		South
010 S	01/17/2011	07:41:46	1	257	1.08	1.8	3	SJC	VLP	4	4		South
011 S	01/17/2011	07:43:13	1	252	0.96	2.1	3	SJC	VLP	4	4		South
012 S	01/17/2011	07:47:15	3	257	0.89	2.3	3	SJC	VLP	4	4		South
013 S	01/17/2011	07:47:33	3	257	0.89	2.3	4	SJC	VLP	4	4		South
014 S	01/17/2011	07:48:03	3	253	0.83	2.5	4	SJC	VLP	4	4		South
015 S	01/17/2011	07:48:15	4	259	0.96	2.1	1	SJC	VLP	4	4		South
016 S	01/17/2011	07:49:10	3	255	0.83	2.5	4	SJC	VLP	4	4		South
017 S	01/17/2011	07:50:08	4	254	0.89	2.3	1	SJC	VLP	4	4		South
019 S	01/17/2011	07:51:40	6	268	0.99	2	1	SJC	VLP	4	4		South
020 S	01/17/2011	07:53:41	1	228	0.75	2.8	3	SJC	VLP	4	4		South
021 V	01/17/2011	07:53:50	4	3
022 S	01/17/2011	07:55:47	3	236	0.61	3.6	4	SJC	VLP	4	3		South
023 V	01/17/2011	08:06:26	4	3
024 S	01/17/2011	08:12:00	7	276	0.89	2.3	1	SJC	VLP	4	3		South
025 S	01/17/2011	08:16:24	7	260	0.75	2.8	1	SJC	VLP	4	3		South
026 S	01/17/2011	08:18:58	8	247	0.62	3.5	1	SJC	VLP	4	3		South
027 S	01/17/2011	08:36:55	9	264	0.89	2.3	1	SJC	VLP	4	3		South
028 S	01/17/2011	08:41:00	10	274	1.47	1.2	4	SJC	VLP	4	3		South
029 S	01/17/2011	08:42:48	11	267	0.96	2.1	2	SJC	VLP	4	3		South
030 S	01/17/2011	08:43:14	10	272	1.39	1.3	4	SJC	VLP	4	3		South
031 S	01/17/2011	08:44:38	12	250	0.80	2.6	2	SJC	VLP	4	3		South
032 S	01/17/2011	08:49:02	11	242	0.92	2.2	2	SJC	VLP	4	3		South
033 S	01/17/2011	08:50:41	10	266	1.08	1.8	4	SJC	VLP	4	3		South
034 S	01/17/2011	08:53:28	13	275	1.13	1.7	3	SJC	VLP	4	3		South
035 S	01/17/2011	08:54:55	11	221	0.83	2.5	2	SJC	VLP	4	3		South
036 C	01/17/2011	08:55:53	F/V bow 214
037 C	01/17/2011	08:58:04	F/V bow 224
038 C	01/17/2011	08:59:42	F/V bow 231
039 S	01/17/2011	09:02:15	10	239	0.71	3	4	SJC	VLP	4	3		South
040 P	01/17/2011	09:02:29	KMA	SJC	N
041 V	01/17/2011	09:02:29	4	3
042 C	01/17/2011	09:03:26	F/V bow 223
043 C	01/17/2011	09:04:16	F/V bow 229
044 S	01/17/2011	09:05:31	14	250	0.96	2.1	2	KMA	SJC	4	3		South
045 C	01/17/2011	09:06:05	F/V bow 237
046 C	01/17/2011	09:06:54	obs ref: kma 273; sjc 275
047 C	01/17/2011	09:07:58	F/V bow 247
048 S	01/17/2011	09:12:04	15	250	0.99	2	4	KMA	SJC	4	3		South
049 S	01/17/2011	09:13:14	14	226	0.99	2	2	KMA	SJC	4	3		South
050 S	01/17/2011	09:13:49	16	258	0.99	2	3	KMA	SJC	4	3		South
051 S	01/17/2011	09:22:08	17	253	0.89	2.3	2	KMA	SJC	4	3		South
052 S	01/17/2011	09:24:40	18	276	0.83	2.5	1	KMA	SJC	4	3		South
053 S	01/17/2011	09:24:57	17	240	0.86	2.4	2	KMA	SJC	4	3		South
054 S	01/17/2011	09:28:45	18	260	0.58	3.8	1	KMA	SJC	4	3		South
055 S	01/17/2011	09:29:09	17	227	0.83	2.5	2	KMA	SJC	4	3		South
056 S	01/17/2011	09:29:22	19	268	0.83	2.5	1	KMA	SJC	4	3		South
057 S	01/17/2011	09:31:04	18	238	0.52	4.3	1	KMA	SJC	4	3		South
058 S	01/17/2011	09:35:38	19	239	0.67	3.2	1	KMA	SJC	4	3		South
059 S	01/17/2011	09:50:54	20	273	1.68	1	2	KMA	SJC	4	3		South
060 S	01/17/2011	09:53:56	21	269	0.71	3	1	KMA	SJC	4	3		South
061 S	01/17/2011	09:54:33	21	263	0.67	3.2	1	KMA	SJC	4	3		South
062 S	01/17/2011	09:56:28	20	267	1.39	1.3	2	KMA	SJC	4	3		South
063 S	01/17/2011	09:57:38	21	244	0.58	3.8	1	KMA	SJC	4	3		South
064 S	01/17/2011	10:00:24	22	268	1.25	1.5	1	KMA	SJC	4	3		South
066 S	01/17/2011	10:04:30	22	254	1.13	1.7	1	KMA	SJC	4	3		South
068 S	01/17/2011	10:08:29	22	245	1.08	1.8	1	KMA	SJC	4	3		South
069 S	01/17/2011	10:09:07	23	259	0.99	2	3	KMA	SJC	4	3		South
070 S	01/17/2011	10:12:00	23	249	0.99	2	3	KMA	SJC	4	3		South
071 S	01/17/2011	10:13:55	24	273	1.31	1.4	1	KMA	SJC	4	3		South
072 S	01/17/2011	10:14:51	22	235	1.08	1.8	1	KMA	SJC	4	3		South
073 S	01/17/2011	10:18:19	25	231	0.75	2.8	2	KMA	SJC	4	3		South
074 S	01/17/2011	10:23:35	26	281	1.68	1	1	KMA	SJC	4	3		South
075 S	01/17/2011	10:28:19	27	261	0.92	2.2	2	KMA	SJC	4	3		South
076 P	01/17/2011	10:30:57	VLP	KMA	N
077 V	01/17/2011	10:30:57	5	3
078 C	01/17/2011	10:34:07	Obs ref VLP 272 KMA 271
079 S	01/17/2011	10:37:44	28	255	0.96	2.1	1	VLP	KMA	5	3		South
080 S	01/17/2011	10:42:10	26	247	1.08	1.8	2	VLP	KMA	5	3		South
081 S	01/17/2011	10:50:06	26	235	0.92	2.2	3	VLP	KMA	5	3		South
082 S	01/17/2011	10:52:41	26	222	0.83	2.5	3	VLP	KMA	5	3		South
083 S	01/17/2011	11:05:42	29	222	0.92	2.2	1	VLP	KMA	5	3		South
084 V	01/17/2011	11:47:39	5	4
085 S	01/17/2011	11:54:45	30	225	0.99	2	1	VLP	KMA	5	4		South
086 C	01/17/2011	11:54:54	Group 30 - rough estimate on bearing and reticle
087 S	01/17/2011	12:01:54	31	232	1.68	1	1	VLP	KMA	5	4		South
088 P	01/17/2011	12:01:59	SJC	VLP	N
089 V	01/17/2011	12:01:59	5	4
090 C	01/17/2011	12:03:34	obs ref 272 SJC, 273 VLP
091 S	01/17/2011	12:09:38	32	281	1.57	1.1	1	SJC	VLP	5	4		South
092 S	01/17/2011	12:11:04	33	244	1.57	1.1	1	SJC	VLP	5	4		South
093 S	01/17/2011	12:12:25	32	277	1.47	1.2	1	SJC	VLP	5	4		South
094 S	01/17/2011	12:22:46	34	273	1.04	1.9	1	SJC	VLP	5	4		South
095 S	01/17/2011	12:27:51	32	237	0.96	2.1	1	SJC	VLP	5	4		South
096 S	01/17/2011	12:28:36	35	233	1.04	1.9	1	SJC	VLP	5	4		South
097 S	01/17/2011	12:29:48	34	262	0.71	3	1	SJC	VLP	5	4		South
098 S	01/17/2011	12:29:59	36	251	0.83	2.5	2	SJC	VLP	5	4		South
099 S	01/17/2011	12:33:50	35	218	1.08	1.8	1	SJC	VLP	5	4		South
100 S	01/17/2011	12:38:56	37	254	1.08	1.8	1	SJC	VLP	5	4		South
101 S	01/17/2011	12:40:48	38	246	0.89	2.3	1	SJC	VLP	5	4		South
102 S	01/17/2011	12:42:22	39	224	0.45	5	1	SJC	VLP	5	4		South
103 S	01/17/2011	13:09:49	40	278	1.68	1	2	SJC	VLP	5	4		South
104 S	01/17/2011	13:21:36	41	266	1.57	1.1	2	SJC	VLP	5	4		South
105 P	01/17/2011	13:29:47	KMA	SJC	N
106 V	01/17/2011	13:29:47	5	4
107 S	01/17/2011	13:31:13	40	239	1.25	1.5	2	KMA	SJC	5	4		South
108 C	01/17/2011	13:31:39	obs ref: kma 271; sjc 274
109 S	01/17/2011	13:37:18	42	248	1.08	1.8	2	KMA	SJC	5	4		South
110 S	01/17/2011	13:40:09	42	238	0.99	2	4	KMA	SJC	5	4		South
111 S	01/17/2011	13:47:38	41	223	1.31	1.4	2	KMA	SJC	5	4		South
112 S	01/17/2011	13:53:52	43	225	0.71	3	1	KMA	SJC	5	4		South
113 S	01/17/2011	13:56:19	44	244	0.99	2	1	KMA	SJC	5	4		South
114 S	01/17/2011	13:56:27	45	259	1.25	1.5	1	KMA	SJC	5	4		South
115 S	01/17/2011	14:02:05	46	274	1.13	1.7	2	KMA	SJC	5	4		South
116 C	01/17/2011	14:03:38	fog encroaching; horizon obscured from 245-281 from 0-.8 ret
117 C	01/17/2011	14:04:34	fog 0-2 ret
118 C	01/17/2011	14:05:50	horizon obscured throughout study area from 0-2 ret
119 V	01/17/2011	14:06:28	5	4
120 V	01/17/2011	14:07:09	5	5
121 C	01/17/2011	14:07:19	fog up to ~6ret
122 S	01/17/2011	14:25:46	47	243	0.62	3.5	1	KMA	SJC	5	5		South
123 C	01/17/2011	14:26:54	ret approx for sight 47 because horizon obscured
124 V	01/17/2011	14:27:53	5	4
125 C	01/17/2011	14:29:11	horizon still obscured for most of the study area, ret 0-1.5
126 S	01/17/2011	14:31:00	47	230	0.78	2.7	1	KMA	SJC	5	4		South
127 V	01/17/2011	14:32:44	5	5
128 C	01/17/2011	14:32:47	fog is back
129 V	01/17/2011	14:35:08	5	4
130 S	01/17/2011	14:46:47	48	235	1.25	1.5	1	KMA	SJC	5	4		South
131 S	01/17/2011	14:53:36	49	250	1.68	1	1	KMA	SJC	5	4		South
132 S	01/17/2011	14:55:58	50	255	1.68	1	1	KMA	SJC	5	4		South
133 S	01/17/2011	14:57:38	49	240	1.47	1.2	1	KMA	SJC	5	4		South
134 S	01/17/2011	14:58:45	50	247	1.57	1.1	2	KMA	SJC	5	4		South
136 P	01/17/2011	15:00:06	VLP	KMA	N
137 V	01/17/2011	15:00:06	5	4
138 P	01/17/2011	15:01:40	VLP	KMA	N
139 V	01/17/2011	15:01:40	5	4
140 C	01/17/2011	15:01:51	Obs ref VLP 272 KMA 273
141 S	01/17/2011	15:03:20	52	255	1.13	1.7	1	VLP	KMA	5	4		South
142 S	01/17/2011	15:05:27	53	225	1.13	1.7	1	VLP	KMA	5	4		South
143 S	01/17/2011	15:08:01	54	237	1.25	1.5	1	VLP	KMA	5	4		South
144 S	01/17/2011	15:08:55	54	233	1.25	1.5	1	VLP	KMA	5	4		South
145 S	01/17/2011	15:16:45	55	233	1.39	1.3	1	VLP	KMA	5	4		South
146 S	01/17/2011	15:18:51	56	261	1.25	1.5	2	VLP	KMA	5	4		South
147 S	01/17/2011	15:22:24	56	251	1.39	1.3	2	VLP	KMA	5	4		South
148 S	01/17/2011	15:24:04	57	263	0.83	2.5	1	VLP	KMA	5	4		South
149 S	01/17/2011	15:27:11	58	235	1.13	1.7	1	VLP	KMA	5	4		South
150 S	01/17/2011	15:28:59	56	230	1.47	1.2	2	VLP	KMA	5	4		South
