Edited South Trailer 10 Jan 2011 (SJC/DWW)
001 B	01/10/2011	07:30:01
002 P	01/10/2011	07:30:01	SEH	SJC	S
003 V	01/10/2011	07:30:01	2	2
004 S	01/10/2011	07:30:46	1	246	1.8	0.9	1	SEH	SJC	2	2		South
005 C	01/10/2011	07:31:13	obs ref = seh 300, sjc 298
006 S	01/10/2011	07:33:35	2	245	1.47	1.2	1	SEH	SJC	2	2		South
007 S	01/10/2011	07:36:45	3	274	1.47	1.2	2	SEH	SJC	2	2		South
008 S	01/10/2011	07:40:58	4	275	0.46	4.9	1	SEH	SJC	2	2		South
009 V	01/10/2011	07:42:18	2	3
010 S	01/10/2011	07:45:09	3	255	1.25	1.5	2	SEH	SJC	2	3		South
011 S	01/10/2011	07:45:44	5	278	1.47	1.2	1	SEH	SJC	2	3		South
012 S	01/10/2011	07:47:18	6	262	0.40	5.7	1	SEH	SJC	2	3		South
013 S	01/10/2011	07:52:14	7	237	1.47	1.2	1	SEH	SJC	2	3		South
014 S	01/10/2011	07:53:00	8	260	1.47	1.2	1	SEH	SJC	2	3		South
015 S	01/10/2011	07:55:07	6	241	0.39	5.8	2	SEH	SJC	2	3		South
016 S	01/10/2011	08:00:42	9	278	1.57	1.1	1	SEH	SJC	2	3		South
017 S	01/10/2011	08:01:55	5	235	1.25	1.5	1	SEH	SJC	2	3		South
018 C	01/10/2011	08:04:26	grampus 2.5 ret 250 d; grp sz range 20-40
019 S	01/10/2011	08:07:58	10	270	1.47	1.2	1	SEH	SJC	2	3		South
020 S	01/10/2011	08:08:41	9	262	1.39	1.3	2	SEH	SJC	2	3		South
021 S	01/10/2011	08:11:33	9	254	1.39	1.3	2	SEH	SJC	2	3		South
022 S	01/10/2011	08:14:22	11	275	2.33	0.6	3	SEH	SJC	2	3		South
023 S	01/10/2011	08:15:25	9	244	1.25	1.5	2	SEH	SJC	2	3		South
024 S	01/10/2011	08:16:07	10	253	1.47	1.2	1	SEH	SJC	2	3		South
