Edited North Trailer 20 Jan 2011 (SJC/DWW)
001 B	01/20/2011	07:30:09
002 P	01/20/2011	07:30:09	SJC	VLP	N
003 V	01/20/2011	07:30:09	2	2
004 S	01/20/2011	07:31:23	1	229	1.8	0.9	2	SJC	VLP	2	2		South
005 C	01/20/2011	07:31:25	obs ref sjc 273, 275 vlp
006 S	01/20/2011	07:38:04	2	258	2.12	0.7	3	SJC	VLP	2	2		South
007 S	01/20/2011	07:40:11	2	255	2.12	0.7	5	SJC	VLP	2	2		South
008 C	01/20/2011	07:47:21	group 2 is milling @ bearing 258
009 V	01/20/2011	07:48:22	2	3
010 S	01/20/2011	07:49:34	3	247	1.08	1.8	1	SJC	VLP	2	3		South
011 S	01/20/2011	07:51:59	3	238	0.99	2	1	SJC	VLP	2	3		South
012 S	01/20/2011	07:52:41	3	234	0.96	2.1	2	SJC	VLP	2	3		South
013 S	01/20/2011	07:54:01	4	256	0.71	3	1	SJC	VLP	2	3		South
014 S	01/20/2011	07:57:54	4	241	0.71	3	1	SJC	VLP	2	3		South
015 S	01/20/2011	07:59:05	4	235	0.65	3.3	1	SJC	VLP	2	3		South
016 S	01/20/2011	08:00:50	5	235	0.92	2.2	1	SJC	VLP	2	3		South
017 S	01/20/2011	08:02:24	4	228	0.62	3.5	2	SJC	VLP	2	3		South
018 S	01/20/2011	08:03:53	6	248	0.65	3.3	1	SJC	VLP	2	3		South
019 S	01/20/2011	08:05:42	7	242	0.64	3.4	3	SJC	VLP	2	3		South
020 S	01/20/2011	08:06:17	8	242	1.25	1.5	3	SJC	VLP	2	3		South
021 C	01/20/2011	08:09:33	group 6 and 7 joined, 4 whales total, stopped collecting data on both
022 S	01/20/2011	08:13:02	9	279	1.68	1	1	SJC	VLP	2	3		South
023 S	01/20/2011	08:14:47	2	274	1.8	0.9	5	SJC	VLP	2	3		Milling
024 S	01/20/2011	08:15:44	2	272	1.8	0.9	5	SJC	VLP	2	3		Milling
025 S	01/20/2011	08:17:25	10	270	1.31	1.4	4	SJC	VLP	2	3		South
026 S	01/20/2011	08:17:39	11	270	2.33	0.6	3	SJC	VLP	2	3		South
027 S	01/20/2011	08:18:38	8	223	1.25	1.5	4	SJC	VLP	2	3		South
029 S	01/20/2011	08:21:20	9	269	1.31	1.4	4	SJC	VLP	2	3		South
030 V	01/20/2011	08:21:57	2	2
031 S	01/20/2011	08:24:19	13	225	0.39	5.9	1	SJC	VLP	2	2		South
033 S	01/20/2011	08:26:14	10	252	1.08	1.8	5	SJC	VLP	2	2		South
035 S	01/20/2011	08:27:56	10	258	1.08	1.8	5	SJC	VLP	2	2		South
036 S	01/20/2011	08:28:33	9	256	1.04	1.9	4	SJC	VLP	2	2		South
037 S	01/20/2011	08:28:52	10	252	1.08	1.8	5	SJC	VLP	2	2		South
038 S	01/20/2011	08:30:28	11	257	1.95	0.8	1	SJC	VLP	2	2		South
040 S	01/20/2011	08:32:14	14	238	0.83	2.5	1	SJC	VLP	2	2		South
041 S	01/20/2011	08:32:42	9	243	0.89	2.3	4	SJC	VLP	2	2		South
042 S	01/20/2011	08:34:25	11	254	1.95	0.8	3	SJC	VLP	2	2		South
