Edited South Trailer 25 Jan 2011 (SJC/DWW)
001 B	01/25/2011	07:30:04
002 P	01/25/2011	07:30:04	MLT	SJC	S
003 V	01/25/2011	07:30:04	2	3
004 C	01/25/2011	07:30:37	obs ref: 302 mlt, 300 sjc
005 S	01/25/2011	07:34:16	1	244	1.47	1.2	5	MLT	SJC	2	3		Milling
006 S	01/25/2011	07:40:10	2	279	2.59	0.5	1	MLT	SJC	2	3		South
007 S	01/25/2011	07:40:38	3	279	1.47	1.2	1	MLT	SJC	2	3		South
008 S	01/25/2011	07:42:26	1	244	1.47	1.2	5	MLT	SJC	2	3		South
009 S	01/25/2011	07:43:24	4	239	1.47	1.2	3	MLT	SJC	2	3		South
010 S	01/25/2011	07:47:01	5	287	2.12	0.7	10	MLT	SJC	2	3		South
011 S	01/25/2011	07:50:34	5	282	1.95	0.8	10	MLT	SJC	2	3		South
012 S	01/25/2011	07:53:03	1	238	1.47	1.2	5	MLT	SJC	2	3		South
013 S	01/25/2011	07:54:44	6	289	2.59	0.5	1	MLT	SJC	2	3		South
014 S	01/25/2011	07:55:20	7	289	2.12	0.7	1	MLT	SJC	2	3		South
015 S	01/25/2011	07:55:45	3	234	1.08	1.8	1	MLT	SJC	2	3		South
016 S	01/25/2011	07:58:13	5	281	1.95	0.8	10	MLT	SJC	2	3		South
017 S	01/25/2011	07:59:54	1	233	1.47	1.2	5	MLT	SJC	2	3		South
019 S	01/25/2011	08:03:34	8	288	2.12	0.7	1	MLT	SJC	2	3		South
020 S	01/25/2011	08:05:09	5	270	1.8	0.9	10	MLT	SJC	2	3		South
021 S	01/25/2011	08:05:29	9	287	2.12	0.7	3	MLT	SJC	2	3		South
022 S	01/25/2011	08:08:14	8	280	1.95	0.8	2	MLT	SJC	2	3		South
023 S	01/25/2011	08:11:39	5	264	1.80	.9	10	MLT	SJC	2	3		South
024 S	01/25/2011	08:12:37	7	263	1.68	1	2	MLT	SJC	2	3		South
025 S	01/25/2011	08:15:29	6	264	1.95	0.8	1	MLT	SJC	2	3		South
026 S	01/25/2011	08:17:38	10	283	1.80	.9	1	MLT	SJC	2	3		South
027 S	01/25/2011	08:19:02	5	249	1.68	1	10	MLT	SJC	2	3		South
028 S	01/25/2011	08:19:37	8	261	1.68	1	2	MLT	SJC	2	3		South
030 S	01/25/2011	08:24:37	9	261	1.8	0.9	3	MLT	SJC	2	3		South
031 S	01/25/2011	08:25:31	11	292	1.95	0.8	1	MLT	SJC	2	3		South
032 S	01/25/2011	08:28:14	8	247	1.68	1	4	MLT	SJC	2	3		South
033 S	01/25/2011	08:30:48	9	248	1.68	1	6	MLT	SJC	2	3		South
034 C	01/25/2011	08:32:39	grp 8 & 9 joined
035 S	01/25/2011	08:37:59	12	271	1.19	1.6	3	MLT	SJC	2	3		South
036 S	01/25/2011	08:45:28	11	260	1.47	1.2	1	MLT	SJC	2	3		South
037 S	01/25/2011	08:45:55	12	251	1.19	1.6	3	MLT	SJC	2	3		South
038 S	01/25/2011	08:49:21	13	289	1.68	1	1	MLT	SJC	2	3		South
039 S	01/25/2011	08:51:10	14	259	1.31	1.4	1	MLT	SJC	2	3		South
040 S	01/25/2011	08:54:14	14	253	1.31	1.4	1	MLT	SJC	2	3		South
042 S	01/25/2011	08:57:25	13	282	1.47	1.2	4	MLT	SJC	2	3		South
044 S	01/25/2011	08:59:40	14	241	1.31	1.4	2	MLT	SJC	2	3		South
045 P	01/25/2011	09:00:50	EIA	MLT	S
046 V	01/25/2011	09:00:50	2	3
047 C	01/25/2011	09:01:55	obs ref EIA 301, MLT 300
049 S	01/25/2011	09:03:28	13	285	1.47	1.2	4	EIA	MLT	2	3		Milling
053 S	01/25/2011	09:08:26	13	272	1.25	1.5	5	EIA	MLT	2	3		South
054 S	01/25/2011	09:09:42	17	280	1.31	1.4	2	EIA	MLT	2	3		South
055 S	01/25/2011	09:11:55	17	273	1.25	1.5	2	EIA	MLT	2	3		South
056 S	01/25/2011	09:15:20	17	264	1.19	1.6	2	EIA	MLT	2	3		South
057 S	01/25/2011	09:15:54	13	271	1.25	1.5	5	EIA	MLT	2	3		South
058 S	01/25/2011	09:17:38	13	260	1.25	1.5	5	EIA	MLT	2	3		South
059 S	01/25/2011	09:20:03	18	264	1.25	1.5	2	EIA	MLT	2	3		South
060 S	01/25/2011	09:20:58	17	256	1.19	1.6	2	EIA	MLT	2	3		South
061 S	01/25/2011	09:21:44	19	269	1.25	1.5	1	EIA	MLT	2	3		South
062 S	01/25/2011	09:24:14	19	265	1.19	1.6	1	EIA	MLT	2	3		South
063 S	01/25/2011	09:25:55	13	250	0.99	2	5	EIA	MLT	2	3		South
064 S	01/25/2011	09:31:02	20	290	1.68	1	1	EIA	MLT	2	3		South
065 S	01/25/2011	09:35:44	20	276	1.68	1	1	EIA	MLT	2	3		South
066 S	01/25/2011	09:40:54	21	263	0.99	2	3	EIA	MLT	2	3		South
067 S	01/25/2011	09:43:16	20	257	1.68	1	1	EIA	MLT	2	3		South
068 S	01/25/2011	09:45:01	22	289	1.39	1.3	2	EIA	MLT	2	3		South
069 S	01/25/2011	09:47:56	22	282	1.25	1.5	2	EIA	MLT	2	3		South
070 S	01/25/2011	09:51:31	23	292	1.47	1.2	2	EIA	MLT	2	3		South
071 S	01/25/2011	09:52:16	22	272	1.25	1.5	2	EIA	MLT	2	3		South
072 S	01/25/2011	09:54:18	22	266	1.25	1.5	2	EIA	MLT	2	3		South
073 S	01/25/2011	09:55:23	24	290	1.47	1.2	1	EIA	MLT	2	3		South
