Edited South Trailer 19 Jan 2011 (ARL/DWW)
001 B	01/19/2011	07:29:59
002 P	01/19/2011	07:29:59	NEB	SLR	S
003 V	01/19/2011	07:29:59	3	3
004 C	01/19/2011	07:30:37	OBS NEB 302 OBS SLR 299
005 S	01/19/2011	07:36:25	1	228	0.55	4	2	NEB	SLR	3	3		South
006 S	01/19/2011	07:44:19	2	289	0.75	2.8	1	NEB	SLR	3	3		South
007 S	01/19/2011	07:47:18	2	270	0.58	3.8	1	NEB	SLR	3	3		South
010 S	01/19/2011	07:51:17	4	248	1.08	1.8	1	NEB	SLR	3	3		South
011 S	01/19/2011	07:55:51	5	235	0.89	2.3	2	NEB	SLR	3	3		South
012 S	01/19/2011	07:56:57	2	226	0.62	3.5	1	NEB	SLR	3	3		South
015 S	01/19/2011	07:59:22	6	272	0.92	2.2	1	NEB	SLR	3	3		South
016 S	01/19/2011	08:05:38	6	245	0.73	2.9	1	NEB	SLR	3	3		South
017 S	01/19/2011	08:07:26	7	271	1.8	0.9	1	NEB	SLR	3	3		South
018 C	01/19/2011	08:09:07	BEAUFORT 4 FROM HORIZON TO 1.5 WAVES PICKING UP REST OF STUDY AREA
019 S	01/19/2011	08:11:09	7	266	1.39	1.3	1	NEB	SLR	3	3		South
020 S	01/19/2011	08:14:04	8	292	0.75	2.8	1	NEB	SLR	3	3		South
021 S	01/19/2011	08:14:30	9	288	0.61	3.6	1	NEB	SLR	3	3		South
022 S	01/19/2011	08:16:14	8	287	0.71	3	2	NEB	SLR	3	3		South
023 V	01/19/2011	08:18:39	4	3
024 S	01/19/2011	08:21:18	9	240	0.45	5	1	NEB	SLR	4	3		South
025 S	01/19/2011	08:24:13	7	237	1.47	1.2	1	NEB	SLR	4	3		South
026 S	01/19/2011	08:26:11	8	246	0.53	4.2	2	NEB	SLR	4	3		South
027 S	01/19/2011	08:29:45	10	242	0.99	2	1	NEB	SLR	4	3		South
028 S	01/19/2011	08:44:28	11	279	0.83	2.5	1	NEB	SLR	4	3		South
029 S	01/19/2011	08:53:28	11	247	0.71	3	2	NEB	SLR	4	3		South
030 S	01/19/2011	08:54:53	11	242	0.75	2.8	2	NEB	SLR	4	3		South
XXX C	THIRD OBSERVER MISSING DUE TO ACCIDENT RELATED TRAFFIC ON HWY 1
031 S	01/19/2011	09:01:32	12	269	1.25	1.5	2	NEB	SLR	4	3		South
032 S	01/19/2011	09:06:22	13	256	0.75	2.8	2	NEB	SLR	4	3		South
