Edited North Trailer 21 Jan 2011 (SJC/DWW)
000 B	01/21/2011	07:30:00
001 P	01/21/2011	07:30:27	KMA	SJC	N
002 V	01/21/2011	07:30:27	2	2
003 S	01/21/2011	07:31:17	1	240	0.16	15	5	KMA	SJC	2	2		North
004 C	01/21/2011	07:32:58	looks like 1 mom-calf pair in grp 1
005 C	01/21/2011	07:33:59	obs ref: 271 kma, 276 sjc
006 C	01/21/2011	07:38:38	small f/v 244
007 S	01/21/2011	08:01:57	2	234	0.75	2.8	1	KMA	SJC	2	2		South
008 S	01/21/2011	08:03:15	2	222	0.71	3	1	KMA	SJC	2	2		South
009 S	01/21/2011	08:15:02	3	255	0.92	2.2	1	KMA	SJC	2	2		South
010 S	01/21/2011	08:15:34	36	242	0.92	2.2	1	KMA	SJC	2	2		South
011 C	01/21/2011	08:17:46	fog >270
012 V	01/21/2011	08:17:56	2	3
014 C	01/21/2011	08:43:00	fog < 0.5 ret throughout study area
015 P	01/21/2011	09:00:00	VLP	KMA	N
016 V	01/21/2011	09:00:00	2	3
017 C	01/21/2011	09:03:17	Obs Ref VLP 271 KMA 274
018 S	01/21/2011	09:36:27	4	271	1.47	1.2	2	VLP	KMA	2	3		South
019 S	01/21/2011	09:42:17	4	260	1.39	1.3	2	VLP	KMA	2	3		South
020 S	01/21/2011	09:49:50	5	260	1.39	1.3	2	VLP	KMA	2	3		South
021 S	01/21/2011	09:51:09	4	243	1.08	1.8	2	VLP	KMA	2	3		South
022 S	01/21/2011	09:54:03	6	248	0.89	2.3	2	VLP	KMA	2	3		South
023 S	01/21/2011	09:55:24	7	232	0.92	2.2	1	VLP	KMA	2	3		South
024 S	01/21/2011	09:58:16	7	224	0.92	2.2	1	VLP	KMA	2	3		South
025 S	01/21/2011	10:14:23	8	237	0.89	2.3	1	VLP	KMA	2	3		South
026 S	01/21/2011	10:19:53	8	217	0.89	2.3	1	VLP	KMA	2	3		South
027 S	01/21/2011	10:23:28	9	272	1.47	1.2	4	VLP	KMA	2	3		South
028 P	01/21/2011	10:32:03	SJC	VLP	N
029 V	01/21/2011	10:32:03	2	3
030 C	01/21/2011	10:32:37	obs ref 273 SJC, VLP 274
031 S	01/21/2011	10:36:34	10	260	1.08	1.8	3	SJC	VLP	2	3		South
032 C	01/21/2011	10:38:04	MOTOR VESSEL BOW READING 235
033 S	01/21/2011	10:42:32	10	246	0.99	2	3	SJC	VLP	2	3		South
034 V	01/21/2011	10:42:54	2	4
035 C	01/21/2011	10:43:01	heavy haze, light fog, harder viewing conditions
036 C	01/21/2011	10:43:54	bow of boat reading 210
037 S	01/21/2011	10:48:10	10	228	0.8	2.6	3	SJC	VLP	2	4		South
038 S	01/21/2011	10:50:29	11	280	1.08	1.8	1	SJC	VLP	2	4		South
039 S	01/21/2011	11:02:15	11	241	0.83	2.5	1	SJC	VLP	2	4		South
040 S	01/21/2011	11:09:38	12	277	1.31	1.4	1	SJC	VLP	2	4		South
041 S	01/21/2011	11:12:25	12	273	1.19	1.6	1	SJC	VLP	2	4		South
042 V	01/21/2011	11:12:31	3	4
043 S	01/21/2011	11:19:54	12	260	1.04	1.9	2	SJC	VLP	3	4		South
044 S	01/21/2011	11:22:54	12	253	0.96	2.1	2	SJC	VLP	3	4		South
045 S	01/21/2011	11:27:28	12	239	0.92	2.2	2	SJC	VLP	3	4		South
046 S	01/21/2011	11:28:30	13	244	0.47	4.8	1	SJC	VLP	3	4		South
047 S	01/21/2011	11:31:09	12	227	0.83	2.5	2	SJC	VLP	3	4		South
048 S	01/21/2011	11:32:58	13	220	0.5	4.5	1	SJC	VLP	3	4		South
049 S	01/21/2011	11:34:07	14	269	1.19	1.6	2	SJC	VLP	3	4		South
050 S	01/21/2011	11:39:47	14	257	0.99	2	2	SJC	VLP	3	4		South
051 S	01/21/2011	11:51:43	14	235	0.8	2.6	2	SJC	VLP	3	4		South
052 S	01/21/2011	11:55:51	14	227	0.8	2.6	2	SJC	VLP	3	4		South
053 P	01/21/2011	11:59:08	KMA	SJC	N
054 V	01/21/2011	11:59:08	3	4
055 C	01/21/2011	12:20:52	obs ref: 271 kma, 275 sjc
056 C	01/21/2011	12:35:41	grampus tight group @2.9, 269: B-H-L, 12-20-7; a few other animals scattered in the study area
057 V	01/21/2011	12:39:40	2	3
058 C	01/21/2011	12:39:47	fog on horizon <0.5 ret
059 C	01/21/2011	12:55:22	grampus: a fairly tight large group (~100) @ 1.5 225-232
060 S	01/21/2011	13:20:43	15	235	1.68	1	1	KMA	SJC	2	3		South
061 P	01/21/2011	13:30:02	VLP	KMA	N
062 V	01/21/2011	13:30:02	2	3
063 S	01/21/2011	13:32:47	16	251	1.08	1.8	2	VLP	KMA	2	3		South
064 C	01/21/2011	13:35:14	Obs Ref VLP 271 KMA 274
