001 B	02/04/2020	07:30:03
002 P	02/04/2020	07:30:03	BLT	MSL	N
003 V	02/04/2020	07:30:03	2	4
004 S	02/04/2020	07:41:30	1	271	1.25	1.5	1	BLT	MSL	2	4		South
005 S	02/04/2020	07:42:21	1	267	1.25	1.5	1	BLT	MSL	2	4		South
006 S	02/04/2020	07:44:14	1	264	1.08	1.8	3	BLT	MSL	2	4		South
007 S	02/04/2020	07:48:10	1	247	1.04	1.9	3	BLT	MSL	2	4		South
008 S	02/04/2020	07:52:53	2	251	0.71	3	2	BLT	MSL	2	4		South
009 V	02/04/2020	07:54:45	3	3
010 S	02/04/2020	07:56:56	3	288	0.99	2	5	BLT	MSL	3	3		South
011 S	02/04/2020	07:58:39	4	288	1.31	1.4	3	BLT	MSL	3	3		South
012 S	02/04/2020	08:01:46	5	239	0.83	2.5	1	BLT	MSL	3	3		South
013 S	02/04/2020	08:03:50	3	267	0.83	2.5	5	BLT	MSL	3	3		South
014 S	02/04/2020	08:06:43	3	255	0.71	3	5	BLT	MSL	3	3		South
015 S	02/04/2020	08:08:01	4	265	1.04	1.9	3	BLT	MSL	3	3		South
016 S	02/04/2020	08:10:37	3	238	0.83	2.5	5	BLT	MSL	3	3		South
017 S	02/04/2020	08:12:18	4	255	0.99	2	3	BLT	MSL	3	3		South
018 S	02/04/2020	08:32:53	6	286	0.99	2	1	BLT	MSL	3	3		South
019 S	02/04/2020	08:39:48	6	253	0.62	3.5	1	BLT	MSL	3	3		South
020 S	02/04/2020	08:53:50	7	284	0.99	2	1	BLT	MSL	3	3		South
021 S	02/04/2020	08:54:38	8	288	0.89	2.3	1	BLT	MSL	3	3		South
022 S	02/04/2020	08:56:03	9	267	0.83	2.5	2	BLT	MSL	3	3		South
023 S	02/04/2020	08:59:09	9	252	0.75	2.8	2	BLT	MSL	3	3		South
024 P	02/04/2020	09:00:04	PCF	BLT	N
025 V	02/04/2020	09:00:04	3	3
026 S	02/04/2020	09:02:13	7	259	0.75	2.8	1	PCF	BLT	3	3		South
027 S	02/04/2020	09:02:37	8	263	0.71	3	1	PCF	BLT	3	3		South
028 S	02/04/2020	09:07:57	8	242	0.71	3	1	PCF	BLT	3	3		South
029 S	02/04/2020	09:21:07	10	262	0.71	3	1	PCF	BLT	3	3		South
030 S	02/04/2020	09:24:21	11	280	0.83	2.5	1	PCF	BLT	3	3		South
031 S	02/04/2020	09:25:32	10	240	0.67	3.2	1	PCF	BLT	3	3		South
032 V	02/04/2020	09:26:33	3	2
