001 B	01/27/2020	07:30:01
002 P	01/27/2020	07:30:01	CLP	KXD	N
003 V	01/27/2020	07:30:01	2	3
004 C	01/27/2020	07:31:00	dark
005 S	01/27/2020	07:43:09	1	285	1.68	1	1	CLP	KXD	2	3		South
006 V	01/27/2020	07:44:41	3	3
007 S	01/27/2020	07:45:05	2	256	0.55	4	1	CLP	KXD	3	3		South
008 S	01/27/2020	07:48:04	2	253	0.55	4	1	CLP	KXD	3	3		South
009 S	01/27/2020	07:51:12	3	282	1.08	1.8	1	CLP	KXD	3	3		South
010 S	01/27/2020	07:52:58	4	284	1.68	1	1	CLP	KXD	3	3		South
011 S	01/27/2020	07:55:06	1	261	1.47	1.2	1	CLP	KXD	3	3		South
012 S	01/27/2020	07:59:39	5	271	1.68	1	1	CLP	KXD	3	3		South
013 S	01/27/2020	08:00:07	6	264	0.55	4	1	CLP	KXD	3	3		South
014 S	01/27/2020	08:00:36	3	257	0.99	2	2	CLP	KXD	3	3		South
015 S	01/27/2020	08:02:23	1	240	1.25	1.5	1	CLP	KXD	3	3		South
016 S	01/27/2020	08:03:03	7	245	0.33	7	1	CLP	KXD	3	3		South
017 S	01/27/2020	08:04:28	3	244	0.96	2.1	1	CLP	KXD	3	3		South
018 S	01/27/2020	08:06:58	4	264	1.19	1.6	1	CLP	KXD	3	3		South
019 S	01/27/2020	08:12:39	8	266	1.47	1.2	1	CLP	KXD	3	3		South
020 S	01/27/2020	08:14:57	5	245	1.39	1.3	2	CLP	KXD	3	3		South
021 S	01/27/2020	08:19:51	8	246	1.39	1.3	1	CLP	KXD	3	3		South
022 V	01/27/2020	08:19:59	4	3
023 S	01/27/2020	08:23:08	9	283	1.57	1.1	1	CLP	KXD	4	3		South
024 S	01/27/2020	08:23:52	10	271	0.5	4.5	1	CLP	KXD	4	3		South
025 V	01/27/2020	08:28:11	4	4
026 S	01/27/2020	08:34:58	11	257	0.99	2	1	CLP	KXD	4	4		South
027 P	01/27/2020	09:00:54	BLH	CLP	N
028 V	01/27/2020	09:00:54	4	4
029 C	01/27/2020	09:02:57	sea state progressively worse; viz obstructed by windy conditions
030 C	01/27/2020	09:03:30	going off effort due to wind
031 V	01/27/2020	09:03:42	5	5
032 E	01/27/2020	09:03:55
033 B	01/27/2020	09:56:21
034 P	01/27/2020	09:56:21	BLH	CLP	N
035 V	01/27/2020	09:56:21	3	4
036 S	01/27/2020	09:57:43	12	254	1.68	1	2	BLH	CLP	3	4		South
037 S	01/27/2020	09:57:53	13	272	1.68	1	2	BLH	CLP	3	4		South
038 S	01/27/2020	10:02:18	12	246	1.68	1	2	BLH	CLP	3	4		South
039 S	01/27/2020	10:06:37	14	281	0.92	2.2	1	BLH	CLP	3	4		South
040 S	01/27/2020	10:08:42	13	250	1.47	1.2	2	BLH	CLP	3	4		South
041 S	01/27/2020	10:12:00	14	269	0.71	3	1	BLH	CLP	3	4		South
042 S	01/27/2020	10:13:59	14	262	0.55	4	1	BLH	CLP	3	4		South
043 S	01/27/2020	10:19:18	15	286	2.33	0.6	2	BLH	CLP	3	4		South
044 S	01/27/2020	10:21:20	16	285	4.01	0.2	3	BLH	CLP	3	4		South
045 S	01/27/2020	10:30:42	17	279	1.68	1	1	BLH	CLP	3	4		South
046 P	01/27/2020	10:33:26	KXD	BLH	N
047 V	01/27/2020	10:33:26	4	4
048 C	01/27/2020	10:33:51	observer switch was at 10:30 but mistakenly wasn't entered until 10:33
049 S	01/27/2020	10:40:17	18	269	1.25	1.5	1	KXD	BLH	4	4		South
050 S	01/27/2020	10:44:49	19	281	1.95	0.8	3	KXD	BLH	4	4		South
051 S	01/27/2020	10:56:56	20	276	1.68	1	3	KXD	BLH	4	4		South
052 S	01/27/2020	11:13:35	21	275	1.47	1.2	1	KXD	BLH	4	4		South
053 C	01/27/2020	11:20:21	wind and haze obscuring view
054 V	01/27/2020	11:20:37	5	5
055 E	01/27/2020	11:20:44
