001 B	02/14/2020	07:30:04
002 P	02/14/2020	07:30:04	BLT	BWT	N
003 V	02/14/2020	07:30:04	2	3
004 S	02/14/2020	07:30:53	1	256	1.68	1	3	BLT	BWT	2	3		South
005 S	02/14/2020	07:33:15	2	284	1.39	1.3	1	BLT	BWT	2	3		South
006 S	02/14/2020	07:34:32	3	270	1.08	1.8	1	BLT	BWT	2	3		South
007 S	02/14/2020	07:35:58	1	248	1.68	1	3	BLT	BWT	2	3		South
008 S	02/14/2020	07:37:37	4	273	0.92	2.2	1	BLT	BWT	2	3		South
009 S	02/14/2020	07:38:23	3	256	0.99	2	2	BLT	BWT	2	3		South
010 S	02/14/2020	07:41:47	4	257	0.83	2.5	1	BLT	BWT	2	3		South
011 S	02/14/2020	07:42:31	3	240	0.99	2	3	BLT	BWT	2	3		South
012 V	02/14/2020	07:43:22	2	2
013 S	02/14/2020	08:19:51	5	290	1.39	1.3	2	BLT	BWT	2	2		South
014 S	02/14/2020	08:23:38	5	284	1.25	1.5	3	BLT	BWT	2	2		South
015 S	02/14/2020	08:27:11	6	270	0.99	2	2	BLT	BWT	2	2		South
018 S	02/14/2020	08:57:25	8	252	0.45	5	1	BLT	BWT	2	2		South
021 P	02/14/2020	09:00:08	MSL	BLT
022 V	02/14/2020	09:00:09	2	2
023 S	02/14/2020	09:03:01	9	272	1.08	1.8	2	MSL	BLT	2	2		South
024 S	02/14/2020	09:07:53	10	276	0.73	2.9	1	MSL	BLT	2	2		South
025 S	02/14/2020	09:08:46	9	260	1.04	1.9	2	MSL	BLT	2	2		South
026 S	02/14/2020	09:17:06	9	240	0.99	2	2	MSL	BLT	2	2		South
027 S	02/14/2020	09:42:58	11	272	1.13	1.7	1	MSL	BLT	2	2		South
028 V	02/14/2020	09:43:03	3	3
029 S	02/14/2020	09:48:20	12	279	1.95	0.8	3	MSL	BLT	3	3		South
031 S	02/14/2020	09:50:02	11	253	0.99	2	1	MSL	BLT	3	3		South
032 S	02/14/2020	09:53:13	12	275	1.95	0.8	3	MSL	BLT	3	3		South
033 S	02/14/2020	10:00:00	12	262	1.68	1	3	MSL	BLT	3	3		South
034 S	02/14/2020	10:00:13	13	248	0.92	2.2	1	MSL	BLT	3	3		South
035 S	02/14/2020	10:01:50	13	240	0.96	2.1	1	MSL	BLT	3	3		South
036 S	02/14/2020	10:04:52	12	254	1.47	1.2	3	MSL	BLT	3	3		South
037 S	02/14/2020	10:10:04	12	240	1.39	1.3	3	MSL	BLT	3	3		South
039 P	02/14/2020	10:30:02	BWT	MSL	N
040 V	02/14/2020	10:30:02	3	3
041 S	02/14/2020	11:03:21	14	261	0.54	4.1	1	BWT	MSL	3	3		South
042 S	02/14/2020	11:11:53	14	241	0.48	4.7	1	BWT	MSL	3	3		South
043 S	02/14/2020	11:31:41	15	285	1.08	1.8	2	BWT	MSL	3	3		South
044 S	02/14/2020	11:38:49	16	264	0.62	3.5	1	BWT	MSL	3	3		South
045 S	02/14/2020	11:41:06	16	258	0.58	3.8	1	BWT	MSL	3	3		South
046 S	02/14/2020	11:41:47	15	260	1.04	1.9	2	BWT	MSL	3	3		South
047 S	02/14/2020	11:43:37	15	255	1.04	1.9	2	BWT	MSL	3	3		South
048 S	02/14/2020	11:44:50	17	286	1.95	0.8	1	BWT	MSL	3	3		South
049 S	02/14/2020	11:53:31	17	274	1.57	1.1	1	BWT	MSL	3	3		South
050 P	02/14/2020	12:00:02	BLT	BWT	N
051 V	02/14/2020	12:00:02	4	3
052 S	02/14/2020	12:03:57	17	254	1.13	1.7	1	BLT	BWT	4	3		South
053 S	02/14/2020	12:05:29	18	245	1.25	1.5	2	BLT	BWT	4	3		South
054 S	02/14/2020	12:30:42	19	260	0.83	2.5	1	BLT	BWT	4	3		South
055 S	02/14/2020	12:44:07	20	246	0.99	2	1	BLT	BWT	4	3		South
056 S	02/14/2020	12:51:51	21	287	0.99	2	2	BLT	BWT	4	3		South
057 S	02/14/2020	13:12:12	22	270	1.25	1.5	1	BLT	BWT	4	3		South
058 S	02/14/2020	13:27:04	23	240	0.75	2.8	1	BLT	BWT	4	3		South
059 V	02/14/2020	13:27:28	4	4
060 E	02/14/2020	13:30:00
