001 C	01/30/2020	07:31:00	fog is hindering viz between 0-5 reticles
002 B	01/30/2020	08:04:25
003 P	01/30/2020	08:04:25	BLH	CLP	N
004 V	01/30/2020	08:04:25	3	4
005 C	01/30/2020	08:04:56	fog and haze obscuring horizon 270-290 deg
006 S	01/30/2020	08:07:49	1	289	1.68	1	3	BLH	CLP	3	4		South
007 S	01/30/2020	08:11:01	2	283	1.57	1.1	1	BLH	CLP	3	4		South
008 V	01/30/2020	08:18:59	4	4
009 S	01/30/2020	08:30:15	3	290	1.68	1	1	BLH	CLP	4	4		South
010 S	01/30/2020	08:35:56	3	280	1.31	1.4	2	BLH	CLP	4	4		South
011 S	01/30/2020	08:39:29	4	270	0.99	2	1	BLH	CLP	4	4		South
012 S	01/30/2020	08:41:43	5	279	1.13	1.7	1	BLH	CLP	4	4		South
013 S	01/30/2020	08:44:28	4	250	0.99	2	1	BLH	CLP	4	4		South
014 S	01/30/2020	08:46:25	5	265	0.99	2	1	BLH	CLP	4	4		South
015 S	01/30/2020	08:47:28	6	283	1.68	1	2	BLH	CLP	4	4		South
016 S	01/30/2020	08:49:58	7	253	0.83	2.5	1	BLH	CLP	4	4		South
017 C	01/30/2020	08:54:28	loss of horizon at 270-290 due to fog
018 V	01/30/2020	08:59:23	5	4
019 E	01/30/2020	09:00:34
020 B	01/30/2020	09:42:59
021 P	01/30/2020	09:42:59	KXD	BLH	N
022 V	01/30/2020	09:42:59	4	4
023 S	01/30/2020	09:45:13	8	250	1.25	1.5	1	KXD	BLH	4	4		South
024 P	01/30/2020	09:50:44	CLP	KXD	N
025 V	01/30/2020	09:50:44	4	4
026 S	01/30/2020	10:03:26	9	287	1.95	0.8	3	CLP	KXD	4	4		South
027 S	01/30/2020	10:06:59	10	262	1.39	1.3	1	CLP	KXD	4	4		South
028 S	01/30/2020	10:11:37	9	274	1.68	1	3	CLP	KXD	4	4		South
029 S	01/30/2020	10:17:46	9	263	1.68	1	3	CLP	KXD	4	4		South
030 S	01/30/2020	10:20:27	11	251	0.92	2.2	2	CLP	KXD	4	4		South
031 S	01/30/2020	10:22:53	12	290	1.13	1.7	1	CLP	KXD	4	4		South
032 S	01/30/2020	10:30:53	12	263	0.99	2	1	CLP	KXD	4	4		South
033 S	01/30/2020	10:38:16	13	289	1.68	1	1	CLP	KXD	4	4		South
034 S	01/30/2020	10:42:57	14	290	2.12	0.7	3	CLP	KXD	4	4		South
035 S	01/30/2020	10:43:57	15	271	1.57	1.1	1	CLP	KXD	4	4		South
036 S	01/30/2020	10:45:34	16	284	2.12	0.7	2	CLP	KXD	4	4		South
037 S	01/30/2020	10:46:58	15	264	1.47	1.2	2	CLP	KXD	4	4		South
038 S	01/30/2020	10:52:47	17	267	1.68	1	1	CLP	KXD	4	4		South
039 S	01/30/2020	10:53:46	14	265	1.68	1	3	CLP	KXD	4	4		South
040 S	01/30/2020	10:57:38	18	273	0.99	2	1	CLP	KXD	4	4		South
041 S	01/30/2020	10:59:02	19	285	1.95	0.8	2	CLP	KXD	4	4		South
042 S	01/30/2020	11:00:54	18	261	0.99	2	1	CLP	KXD	4	4		South
043 S	01/30/2020	11:03:15	14	246	1.47	1.2	3	CLP	KXD	4	4		South
044 S	01/30/2020	11:15:44	20	275	2.33	0.6	1	CLP	KXD	4	4		South
045 C	01/30/2020	11:16:02	fog obscuring horizon 280 -290
046 C	01/30/2020	11:23:38	fog obscure horizon 240-290
047 V	01/30/2020	11:23:53	4	5
048 E	01/30/2020	11:24:06
