001 B	02/02/2016	07:30:00
002 P	02/02/2016	07:30:00	HME	DWW	N
003 V	02/02/2016	07:30:00	2	3
005 S	02/02/2016	07:45:07	1	241	1.68	1	1	HME	DWW	2	3		South
006 S	02/02/2016	07:46:04	2	253	1.47	1.2	1	HME	DWW	2	3		South
007 S	02/02/2016	07:48:13	3	235	0.24	10	1	HME	DWW	2	3		South
008 S	02/02/2016	07:52:49	2	241	1.68	1	1	HME	DWW	2	3		South
009 S	02/02/2016	07:53:29	4	279	1.80	0.9	1	HME	DWW	2	3		South
010 S	02/02/2016	07:54:39	5	273	1.80	0.9	1	HME	DWW	2	3		South
011 S	02/02/2016	07:55:30	6	270	1.08	1.8	1	HME	DWW	2	3		South
012 S	02/02/2016	07:59:35	7	262	0.71	3	3	HME	DWW	2	3		South
013 S	02/02/2016	08:03:25	8	271	1.68	1	1	HME	DWW	2	3		South
014 S	02/02/2016	08:05:00	5	244	1.39	1.3	1	HME	DWW	2	3		South
015 S	02/02/2016	08:06:01	7	239	0.51	4.4	3	HME	DWW	2	3		South
016 S	02/02/2016	08:06:18	6	238	0.83	2.5	1	HME	DWW	2	3		South
017 S	02/02/2016	08:07:41	9	282	1.25	1.5	1	HME	DWW	2	3		South
019 S	02/02/2016	08:13:57	4	241	1.57	1.1	1	HME	DWW	2	3		South
020 S	02/02/2016	08:14:40	10	253	0.99	2	1	HME	DWW	2	3		South
021 S	02/02/2016	08:15:29	11	280	1.47	1.2	1	HME	DWW	2	3		South
022 S	02/02/2016	08:16:25	12	266	2.92	0.4	1	HME	DWW	2	3		North
023 S	02/02/2016	08:16:52	9	257	1.13	1.7	1	HME	DWW	2	3		South
024 S	02/02/2016	08:23:17	12	266	2.92	0.4	2	HME	DWW	2	3		North
025 V	02/02/2016	08:25:15	2	3
026 V	02/02/2016	08:30:52	2	4
028 S	02/02/2016	08:45:41	13	259	0.83	2.5	1	HME	DWW	2	4		South
029 S	02/02/2016	08:48:49	13	251	0.86	2.4	1	HME	DWW	2	4		South
030 S	02/02/2016	08:54:23	14	286	1.25	1.5	1	HME	DWW	2	4		South
031 S	02/02/2016	08:54:32	15	289	1.57	1.1	2	HME	DWW	2	4		South
032 S	02/02/2016	08:56:23	16	288	1.68	1	1	HME	DWW	2	4		South
036 P	02/02/2016	09:00:17	MSL	HME	N
037 V	02/02/2016	09:00:17	2	4
039 S	02/02/2016	09:23:24	17	276	0.96	2.1	1	MSL	HME	2	4		South
040 S	02/02/2016	09:28:40	18	290	1.47	1.2	2	MSL	HME	2	4		South
041 S	02/02/2016	09:31:40	19	258	0.39	5.9	1	MSL	HME	2	4		South
042 S	02/02/2016	09:32:48	18	284	1.04	1.9	2	MSL	HME	2	4		South
043 S	02/02/2016	09:36:18	18	284	1.04	1.9	3	MSL	HME	2	4		South
044 S	02/02/2016	09:41:11	18	255	0.86	2.4	3	MSL	HME	2	4		South
045 S	02/02/2016	09:44:43	18	246	0.83	2.5	3	MSL	HME	2	4		South
046 S	02/02/2016	09:56:16	20	240	0.54	4.1	1	MSL	HME	2	4		South
047 S	02/02/2016	09:58:46	21	282	1.04	1.9	2	MSL	HME	2	4		South
048 S	02/02/2016	10:02:37	22	279	0.55	4	1	MSL	HME	2	4		South
049 S	02/02/2016	10:03:02	22	279	0.55	4	3	MSL	HME	2	4		South
050 S	02/02/2016	10:13:02	23	281	0.86	2.4	2	MSL	HME	2	4		South
051 S	02/02/2016	10:24:59	24	254	0.73	2.9	1	MSL	HME	2	4		South
052 P	02/02/2016	10:30:02	DWW	MSL	N
053 V	02/02/2016	10:30:02	2	3
055 V	02/02/2016	10:36:31	3	3
057 S	02/02/2016	10:40:39	25	286	1.95	0.8	1	DWW	MSL	3	3		South
058 S	02/02/2016	10:50:12	25	269	1.80	0.9	2	DWW	MSL	3	3		South
059 S	02/02/2016	10:57:55	26	245	0.36	6.5	1	DWW	MSL	3	3		South
060 V	02/02/2016	11:01:06	3	4
061 S	02/02/2016	11:19:31	27	244	0.26	8.9	2	DWW	MSL	3	4		South
062 V	02/02/2016	11:24:25	3	3
063 S	02/02/2016	11:29:38	28	255	0.99	2	1	DWW	MSL	3	3		South
064 S	02/02/2016	11:33:08	29	250	0.99	2	1	DWW	MSL	3	3		South
066 P	02/02/2016	12:00:25	HME	DWW	N
067 V	02/02/2016	12:00:25	3	3
071 V	02/02/2016	12:04:03	4	3
072 S	02/02/2016	12:04:26	30	280	0.67	3.2	1	HME	DWW	4	3		South
073 S	02/02/2016	12:10:27	30	255	0.65	3.3	1	HME	DWW	4	3		South
075 S	02/02/2016	13:01:34	31	274	0.92	2.2	1	HME	DWW	4	3		North
076 S	02/02/2016	13:07:54	31	284	0.86	2.4	1	HME	DWW	4	3		North
077 S	02/02/2016	13:11:38	32	276	2.12	0.7	2	HME	DWW	4	3		South
078 S	02/02/2016	13:13:11	32	276	2.12	0.7	4	HME	DWW	4	3		South
079 S	02/02/2016	13:14:19	33	281	0.71	3	1	HME	DWW	4	3		South
080 S	02/02/2016	13:16:33	34	264	1.08	1.8	1	HME	DWW	4	3		South
081 S	02/02/2016	13:20:18	33	251	0.61	3.6	1	HME	DWW	4	3		South
082 S	02/02/2016	13:21:03	33	246	0.61	3.6	2	HME	DWW	4	3		South
083 S	02/02/2016	13:21:49	35	252	1.57	1.1	1	HME	DWW	4	3		South
084 S	02/02/2016	13:22:59	34	246	1.13	1.7	1	HME	DWW	4	3		South
085 S	02/02/2016	13:23:59	36	274	1.04	1.9	2	HME	DWW	4	3		South
