001 B	02/11/2016	07:30:57
002 P	02/11/2016	07:30:57	JWG	MSL	N
003 V	02/11/2016	07:30:57	2	4
004 S	02/11/2016	07:41:25	1	255	0.31	7.5	1	JWG	MSL	2	4		South
005 S	02/11/2016	07:46:11	1	230	0.33	7	1	JWG	MSL	2	4		South
006 S	02/11/2016	08:22:35	2	258	0.48	4.7	1	JWG	MSL	2	4		South
007 S	02/11/2016	08:26:31	2	240	0.55	4	2	JWG	MSL	2	4		South
008 S	02/11/2016	08:26:48	3	242	0.33	7	1	JWG	MSL	2	4		South
010 V	02/11/2016	08:42:42	2	3
011 S	02/11/2016	08:46:19	4	261	1.08	1.8	1	JWG	MSL	2	3		South
012 S	02/11/2016	08:49:46	4	251	1.08	1.8	2	JWG	MSL	2	3		South
013 S	02/11/2016	08:53:35	4	241	1.08	1.8	2	JWG	MSL	2	3		South
014 P	02/11/2016	09:00:54	HME	JWG	N
015 V	02/11/2016	09:00:54	2	3
016 S	02/11/2016	09:23:12	5	266	0.99	2	1	HME	JWG	2	3		South
017 S	02/11/2016	09:28:58	5	250	0.99	2	1	HME	JWG	2	3		South
019 S	02/11/2016	09:42:35	6	256	0.99	2	1	HME	JWG	2	3		South
020 S	02/11/2016	09:49:56	7	262	0.55	4	2	HME	JWG	2	3		South
021 S	02/11/2016	09:55:06	8	270	0.33	7	1	HME	JWG	2	3		South
022 P	02/11/2016	10:30:04	MSL	HME	N
023 V	02/11/2016	10:30:04	2	3
025 S	02/11/2016	10:39:47	9	248	0.92	2.2	2	MSL	HME	2	3		North
026 S	02/11/2016	10:42:38	9	259	0.96	2.1	2	MSL	HME	2	3		North
027 S	02/11/2016	10:47:29	9	275	1.19	1.6	2	MSL	HME	2	3		North
028 S	02/11/2016	10:56:32	10	269	0.69	3.1	1	MSL	HME	2	3		South
029 S	02/11/2016	11:01:37	10	240	0.59	3.7	1	MSL	HME	2	3		South
030 S	02/11/2016	11:28:03	11	289	1.68	1	1	MSL	HME	2	3		South
031 S	02/11/2016	11:30:47	11	284	1.57	1.1	1	MSL	HME	2	3		South
032 S	02/11/2016	11:34:54	11	275	1.57	1.1	1	MSL	HME	2	3		South
033 S	02/11/2016	11:35:13	12	276	1.08	1.8	1	MSL	HME	2	3		South
034 S	02/11/2016	11:42:08	11	254	1.25	1.5	1	MSL	HME	2	3		South
035 S	02/11/2016	11:45:29	12	234	1.25	1.5	1	MSL	HME	2	3		South
036 V	02/11/2016	11:58:47	 2	3
037 P	02/11/2016	12:00:17	JWG	MSL	N
038 V	02/11/2016	12:00:17	2	3
039 S	02/11/2016	12:05:12	13	255	0.83	2.5	1	JWG	MSL	2	3		North
040 V	02/11/2016	12:25:29	2	4
042 S	02/11/2016	12:30:22	14	270	1.25	1.5	1	JWG	MSL	2	4		South
043 S	02/11/2016	12:34:28	15	267	1.68	1	2	JWG	MSL	2	4		North
044 E	02/11/2016	12:44:54	
046 B	02/11/2016	12:54:35
047 P	02/11/2016	12:54:35	JWG	MSL	N
048 V	02/11/2016	12:54:35	2	3
050 S	02/11/2016	13:00:49	16	277	0.99	2	1	JWG	MSL	2	3		North
051 P	02/11/2016	13:30:55	HME	JWG	N
052 V	02/11/2016	13:30:55	3	3
053 S	02/11/2016	13:44:58	17	260	1.04	1.9	1	HME	JWG	3	3		South
054 S	02/11/2016	13:48:54	17	245	0.99	2	1	HME	JWG	3	3		South
055 S	02/11/2016	14:12:20	18	270	0.45	5	1	HME	JWG	3	3		South
056 S	02/11/2016	14:14:46	18	255	0.45	5	1	HME	JWG	3	3		South
057 S	02/11/2016	14:26:32	19	266	1.19	1.6	1	HME	JWG	3	3		South
058 S	02/11/2016	14:33:22	19	247	1.13	1.7	1	HME	JWG	3	3		South
059 S	02/11/2016	14:34:50	20	268	0.23	10.5	1	HME	JWG	3	3		South
060 S	02/11/2016	14:49:32	21	259	0.99	2	1	HME	JWG	3	3		South
061 S	02/11/2016	14:53:42	21	245	0.96	2.1	1	HME	JWG	3	3		South
062 P	02/11/2016	15:00:11	MSL	HME	N
063 V	02/11/2016	15:00:11	3	3
064 S	02/11/2016	15:43:59	22	268	1.08	1.8	1	MSL	HME	3	3		South
065 S	02/11/2016	15:47:03	23	288	1.25	1.5	1	MSL	HME	3	3		South
066 S	02/11/2016	15:48:26	24	285	0.62	3.5	2	MSL	HME	3	3		South
067 S	02/11/2016	15:52:46	22	258	0.83	2.5	1	MSL	HME	3	3		South
068 S	02/11/2016	15:56:19	23	269	0.99	2	1	MSL	HME	3	3		South
069 S	02/11/2016	15:57:38	24	243	0.55	4	3	MSL	HME	3	3		South
070 S	02/11/2016	15:59:35	23	259	0.92	2.2	1	MSL	HME	3	3		South
071 E	02/11/2016	16:30:04
